"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Juan Toscano-Anderson","2019","SF","GSW","$350,189","$0","$350,189","0.003","$350,189","$1,216,930","3","$3,650,791","$350,189","2020","2019","25",""
"","Norvel Pelle","2019","PF","PHI","$350,189","$0","$350,189","0.003","$350,189","$934,085","2","$1,868,170","$350,189","2020","2019","25",""
"","Tyler Johnson","2019","SG","BKN","$212,753","$0","$183,115","0.002","$212,753","$212,753","1","$212,753","$52,436,265","2020","2019","26",""
"","Justin Patton","2019","C","DET","$183,115","$0","$183,115","0.002","$183,115","$183,115","1","$183,115","$7,956,178","2020","2019","21",""
"","Anthony Tolliver","2019","PF","MEM","$289,803","$0","$183,115","0.002","$289,803","$289,803","1","$289,803","$34,536,045","2020","2019","33",""
"","Corey Brewer","2019","SG","SAC","$289,803","$0","$183,115","0.002","$289,803","$289,803","1","$289,803","$55,619,719","2020","2019","32",""
"","Ryan Broekhoff","2019","SF","DAL","$163,356","$0","$163,356","0.002","$163,356","$163,356","1","$163,356","$2,418,672","2020","2019","28",""
"","J.P. Macura","2019","SG","CLE","$106,184","$0","$106,184","0.001","$106,184","$8,168","13","$106,184","$106,184","0","2019","23",""
"","Donta Hall","2019","PF","BKN","$101,504","$0","$101,504","0.001","$101,504","$101,504","1","$101,504","$203,008","2020","2019","21",""
"","Justin Anderson","2019","SG","BKN","$98,144","$0","$98,144","0.001","$98,144","$9,814","10","$98,144","$7,353,080","0","2019","25",""
"","Timothe Luwawu-Cabarrot","2019","SG","BKN","$94,850","$0","$91,557","0.001","$94,850","$9,485","10","$94,850","$5,102,679","0","2019","23",""
"","Timothe Luwawu-Cabarrot","2019","SG","BKN","$94,850","$0","$91,557","0.001","$94,850","$9,485","10","$94,850","$5,102,679","0","2019","23",""
"","Sheldon McClellan","2019","SG","CLE","$91,557","$0","$91,557","0.001","$91,557","$9,156","10","$91,557","$1,947,639","0","2019","26",""
"","Alfonzo McKinnie","2019","PF","CLE","$91,557","$0","$91,557","0.001","$91,557","$9,156","10","$91,557","$4,463,233","0","2019","26",""
"","Alfonzo McKinnie","2019","PF","CLE","$91,557","$0","$91,557","0.001","$91,557","$9,156","10","$91,557","$4,463,233","0","2019","26",""
"","Dragan Bender","2019","PF","GSW","$94,850","$0","$91,557","0.001","$94,850","$9,485","10","$94,850","$15,274,954","0","2019","21",""
"","Dragan Bender","2019","PF","GSW","$94,850","$0","$91,557","0.001","$94,850","$9,485","10","$94,850","$15,274,954","0","2019","21",""
"","Jermey Pargo","2019","PG","GSW","$91,557","$0","$91,557","0.001","$91,557","$9,156","10","$91,557","$896,435","0","2019","32",""
"","Chasson Randle","2019","PG","GSW","$91,557","$0","$91,557","0.001","$91,557","$9,156","10","$91,557","$1,623,800","0","2019","25",""
"","Jeff Green","2019","SF","HOU","$144,901","$0","$91,557","0.001","$144,901","$14,490","10","$144,901","$72,746,507","0","2019","32",""
"","Joakim Noah","2019","C","LAC","$144,901","$0","$91,557","0.001","$144,901","$14,490","10","$144,901","$130,066,177","0","2019","33",""
"","Anthony Tolliver","2019","PF","SAC","$144,901","$0","$91,557","0.001","$144,901","$14,490","10","$144,901","$34,536,045","0","2019","33",""
"","Joe Chealey","2019","PG","CHA","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$163,356","0","2019","23",""
"","Joe Chealey","2019","PG","CHA","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$163,356","0","2019","23",""
"","Derrick Walton Jr.","2019","PG","DET","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$1,527,375","0","2019","23",""
"","Jarrod Uthoff","2019","PF","MEM","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$406,925","0","2019","25",""
"","Gary Clark","2019","SF","ORL","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$2,024,063","0","2019","24",""
"","Gary Clark","2019","SF","ORL","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$2,024,063","0","2019","24",""
"","Josh Magette","2019","PG","ORL","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$81,678","0","2019","29",""
"","Jonah Bolden","2019","SF","PHX","$81,678","$0","$81,678","0.001","$81,678","$8,168","10","$81,678","$3,470,128","0","2019","22",""
"","Marques Bolden","2019","C","CLE","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$50,752","0","2019","20",""
"","Tyler Cook","2019","C","CLE","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$151,504","0","2019","21",""
"","Tyler Cook","2019","C","CLE","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$151,504","0","2019","21",""
"","Sir'Dominic Pointer","2019","SF","CLE","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$50,752","0","2019","26",""
"","Donta Hall","2019","PF","DET","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$203,008","0","2019","21",""
"","Donta Hall","2019","PF","DET","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$203,008","0","2019","21",""
"","Zach Norvell Jr.","2019","SG","GSW","$50,752","$0","$50,752","0.000","$50,752","$5,075","10","$50,752","$50,752","0","2019","21",""
