"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Bryn Forbes","2018","SG","SAS","$3,125,000","$0","$3,125,000","0.031","$3,125,000","$3,000,000","2","$6,000,000","$4,981,082","2020","2018","24",""
"","Donovan Mitchell","2018","SG","UTA","$3,111,480","$0","$3,111,480","0.031","$3,111,480","$3,641,005","4","$14,564,021","$5,732,760","0","2017","20",""
"","Terry Rozier","2018","PG","BOS","$3,050,390","$0","$3,050,390","0.030","$3,050,390","$2,192,428","4","$8,769,710","$8,769,710","2019","2015","20",""
"","Elfrid Payton","2018","PG","NOP","$3,000,000","$0","$3,000,000","0.029","$3,000,000","$3,000,000","1","$3,000,000","$13,849,500","2019","2018","23",""
"","Yogi Ferrell","2018","PG","SAC","$3,000,000","$0","$3,000,000","0.029","$3,000,000","$3,075,000","2","$6,150,000","$4,754,678","2020","2018","24",""
"","Jakob Poeltl","2018","C","SAS","$2,947,320","$0","$2,947,320","0.029","$2,947,320","$3,057,952","4","$12,231,806","$8,476,920","2020","2016","20",""
"","Michael Porter Jr.","2018","SF","DEN","$2,894,160","$0","$2,894,160","0.028","$2,894,160","$3,773,274","4","$15,093,095","$2,894,160","0","2018","19",""
"","Thon Maker","2018","C","DET","$2,799,720","$0","$2,799,720","0.027","$1,012,328","$2,905,531","4","$11,622,123","$8,052,480","2020","2016","18",""
"","Seth Curry","2018","SG","POR","$2,795,000","$0","$2,795,000","0.027","$2,795,000","$2,795,000","1","$2,795,000","$10,013,799","2019","2018","27",""
"","Cedi Osman","2018","SF","CLE","$2,775,000","$0","$2,775,000","0.027","$2,775,000","$2,772,355","3","$8,317,064","$5,409,921","0","2017","21",""
"","Sam Dekker","2018","SF","WAS","$2,760,095","$0","$2,760,095","0.027","$1,949,220","$1,980,414","4","$7,921,655","$7,921,655","2019","2015","20",""
"","Domantas Sabonis","2018","C","IND","$2,659,800","$0","$2,659,800","0.026","$2,659,800","$2,794,889","4","$11,179,555","$7,650,000","0","2016","19",""
"","Jerian Grant","2018","PG","ORL","$2,639,314","$0","$2,639,314","0.026","$2,639,314","$1,892,139","4","$7,568,554","$7,568,554","2019","2015","22",""
"","Delon Wright","2018","PG","MEM","$2,536,898","$0","$2,536,898","0.025","$902,964","$1,817,185","4","$7,268,738","$7,268,738","2019","2015","22",""
"","Taurean Prince","2018","SF","ATL","$2,526,840","$0","$2,526,840","0.025","$2,526,840","$2,687,417","4","$10,749,666","$7,267,680","0","2016","21",""
"","Dario Saric","2018","PF","MIN","$2,526,840","$0","$2,526,840","0.025","$2,169,942","$2,687,417","4","$10,749,666","$7,267,680","2020","2016","21",""
"","Justin Anderson","2018","SG","ATL","$2,516,048","$0","$2,516,048","0.025","$2,516,048","$1,764,662","4","$7,058,648","$7,058,648","2019","2015","21",""
"","Reggie Bullock","2018","SG","LAL","$2,500,000","$0","$2,500,000","0.025","$903,955","$2,500,000","2","$5,000,000","$10,857,804","2019","2017","25",""
"","Bobby Portis","2018","PF","WAS","$2,494,346","$0","$2,494,346","0.024","$901,910","$1,713,877","4","$6,855,506","$6,855,506","2019","2015","19",""
"","Dante Cunningham","2018","PF","SAS","$2,487,000","$0","$2,487,000","0.024","$2,487,000","$2,487,000","1","$2,487,000","$18,546,731","2019","2018","30",""
"","Rondae Hollis-Jefferson","2018","SF","BKN","$2,470,357","$0","$2,470,357","0.024","$2,470,357","$1,668,205","4","$6,672,819","$6,672,819","2019","2015","19",""
"","Tyus Jones","2018","PG","MIN","$2,444,053","$0","$2,444,053","0.024","$2,444,053","$1,634,299","4","$6,537,195","$6,537,195","2019","2015","18",""
"","Jarell Martin","2018","PF","ORL","$2,416,222","$0","$2,416,222","0.024","$2,416,222","$1,601,151","4","$6,404,604","$6,404,604","2019","2015","20",""
"","Wayne Ellington","2018","SG","DET","$2,383,076","$0","$2,383,076","0.023","$2,383,076","$2,383,076","1","$2,383,076","$33,880,903","2019","2018","30",""
"","Denzel Valentine","2018","SG","CHI","$2,280,600","$0","$2,280,600","0.022","$2,280,600","$2,484,192","4","$9,936,769","$6,559,200","2020","2016","22",""
"","Larry Nance Jr.","2018","PF","CLE","$2,272,391","$0","$2,272,391","0.022","$2,272,391","$1,526,763","4","$6,107,053","$6,107,053","2019","2015","21",""
"","Kevin Huerter","2018","SG","ATL","$2,250,960","$0","$2,250,960","0.022","$2,250,960","$2,975,629","4","$11,902,517","$2,250,960","0","2018","19",""
"","Darius Miller","2018","SF","NOP","$2,205,000","$0","$2,205,000","0.022","$2,205,000","$2,152,500","2","$4,305,000","$5,967,476","2019","2017","26",""
"","Juancho Hernangomez","2018","PF","DEN","$2,166,360","$0","$2,166,360","0.021","$2,166,360","$2,387,918","4","$9,551,670","$6,230,640","2020","2016","20",""
"","Raul Neto","2018","PG","UTA","$2,100,000","$0","$2,150,000","0.021","$2,150,000","$2,200,000","2","$4,400,000","$5,459,182","2020","2018","25",""
"","Grayson Allen","2018","SG","UTA","$2,074,320","$0","$2,074,320","0.020","$2,074,320","$1,762,260","4","$7,049,040","$2,074,320","0","2018","22",""
"","Torrey Craig","2018","SF","DEN","$2,000,000","$0","$2,000,000","0.020","$2,000,000","$2,000,000","2","$4,000,000","$2,000,000","2020","2018","27",""
"","Corey Brewer","2018","SG","SAC","$2,000,000","$0","$2,000,000","0.020","$2,000,000","$2,000,000","1","$2,000,000","$55,329,916","2019","2018","31",""
"","Ante Zizic","2018","C","CLE","$1,952,760","$0","$1,952,760","0.019","$1,952,760","$2,437,994","4","$9,751,975","$3,597,960","2020","2017","19",""
"","OG Anunoby","2018","SF","TOR","$1,952,760","$0","$1,952,760","0.019","$1,952,760","$2,437,994","4","$9,751,975","$3,597,960","0","2017","19",""
"","Shabazz Napier","2018","PG","BKN","$1,942,422","$0","$1,942,422","0.019","$1,942,422","$1,893,862","2","$3,787,723","$8,186,982","2020","2018","26",""
"","Trey Burke","2018","PG","DAL","$1,795,015","$0","$1,795,015","0.018","$709,893","$1,289,588","2","$2,579,175","$13,611,333","2019","2017","24",""
"","Malik Beasley","2018","SG","DEN","$1,773,840","$0","$1,773,840","0.017","$1,773,840","$1,958,379","4","$7,833,514","$5,101,800","2020","2016","19",""
"","Nerlens Noel","2018","C","OKC","$1,757,429","$0","$1,757,429","0.017","$1,757,429","$1,872,774","2","$3,745,548","$20,274,757","2020","2018","23",""
"","Furkan Korkmaz","2018","SG","PHI","$1,740,000","$0","$1,740,000","0.017","$1,740,000","$2,226,217","4","$8,904,867","$3,205,920","2019","2017","19",""
"","Caleb Swanigan","2018","PF","SAC","$1,740,000","$0","$1,740,000","0.017","$619,322","$2,226,217","4","$8,904,867","$3,205,920","2020","2017","19",""
"","Landry Shamet","2018","SG","LAC","$1,703,640","$0","$1,703,640","0.017","$616,005","$2,389,286","4","$9,557,142","$1,703,640","0","2018","20",""
"","Caris LeVert","2018","SG","BKN","$1,702,800","$0","$1,702,800","0.017","$1,702,800","$1,880,820","4","$7,523,278","$4,897,560","0","2016","21",""
"","Derrick White","2018","PG","SAS","$1,667,160","$0","$1,667,160","0.016","$1,667,160","$2,134,031","4","$8,536,124","$3,071,760","0","2017","22",""
"","Spencer Dinwiddie","2018","PG","BKN","$1,656,092","$0","$1,656,092","0.016","$1,656,092","$967,911","3","$2,903,733","$6,297,187","0","2016","22",""
"","Pat Connaughton","2018","SG","MIL","$1,641,000","$0","$1,641,000","0.016","$1,641,000","$1,682,025","2","$3,364,050","$4,612,111","2020","2018","24",""
"","DeAndre' Bembry","2018","SF","ATL","$1,634,640","$0","$1,634,640","0.016","$1,634,640","$1,826,396","4","$7,305,582","$4,701,600","2020","2016","21",""
"","James Ennis III","2018","SF","PHI","$1,621,415","$0","$1,621,415","0.016","$577,114","$1,733,358","2","$3,466,716","$8,974,784","2019","2018","27",""
"","Luke Kornet","2018","PF","NYK","$1,619,260","$0","$1,619,260","0.016","$1,619,260","$1,619,260","1","$1,619,260","$1,619,260","2019","2018","22",""
"","T.J. McConnell","2018","PG","PHI","$1,600,520","$0","$1,600,520","0.016","$1,600,520","$1,117,908","4","$4,471,631","$4,471,631","2019","2015","22",""
"","Richaun Holmes","2018","C","PHX","$1,600,520","$0","$1,600,520","0.016","$1,600,520","$1,292,976","4","$5,171,902","$5,171,902","2019","2015","21",""
"","Jahlil Okafor","2018","C","NOP","$1,567,007","$0","$1,567,007","0.015","$1,567,007","$1,634,747","2","$3,269,493","$15,933,647","2020","2018","22",""
"","Willy Hernangomez","2018","C","CHA","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,508,109","4","$6,032,436","$4,355,701","2020","2016","21",""
"","Timothe Luwawu-Cabarrot","2018","SG","CHI","$1,544,951","$0","$1,544,951","0.015","$593,540","$1,697,049","4","$6,788,195","$4,258,511","2019","2016","20",""
"","Wayne Selden","2018","SG","CHI","$1,544,951","$0","$1,544,951","0.015","$846,668","$1,428,781","2","$2,857,562","$2,972,650","2019","2017","22",""
"","Dorian Finney-Smith","2018","SF","DAL","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,133,678","3","$3,401,033","$3,401,033","2019","2016","22",""
"","Quinn Cook","2018","PG","GSW","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$779,892","2","$1,559,783","$1,796,674","2019","2017","23",""
"","Damian Jones","2018","C","GSW","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,583,545","4","$6,334,179","$4,029,122","2020","2016","20",""
"","Rodney McGruder","2018","SG","LAC","$1,544,951","$0","$1,544,951","0.015","$8,729","$1,133,678","3","$3,401,033","$3,401,033","2019","2016","24",""
"","Ivica Zubac","2018","C","LAC","$1,544,951","$0","$1,544,951","0.015","$549,898","$1,297,506","3","$3,892,518","$3,892,518","2019","2016","18",""
"","Malcolm Brogdon","2018","PG","MIL","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,260,854","3","$3,782,562","$3,782,562","2019","2016","23",""
"","Cheick Diallo","2018","PF","NOP","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,133,678","3","$3,401,033","$3,401,033","2019","2016","19",""
"","Skal Labissiere","2018","PF","POR","$1,544,951","$0","$1,544,951","0.015","$549,898","$1,596,312","4","$6,385,249","$4,046,402","2020","2016","19",""
"","Jake Layman","2018","SF","POR","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,152,521","3","$3,457,562","$3,457,562","2019","2016","21",""
"","Dejounte Murray","2018","PG","SAS","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,589,844","4","$6,359,377","$4,037,642","0","2016","19",""
"","Pascal Siakam","2018","PF","TOR","$1,544,951","$0","$1,544,951","0.015","$1,544,951","$1,601,360","4","$6,405,441","$4,053,602","0","2016","21",""
"","Vince Carter","2018","SG","ATL","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$169,481,518","2019","2018","40",""
"","Treveon Graham","2018","SG","BKN","$1,512,601","$0","$1,512,601","0.015","$1,512,601","$1,578,979","2","$3,157,958","$3,443,683","2020","2018","24",""
"","Shelvin Mack","2018","PG","CHA","$2,029,463","$0","$1,512,601","0.015","$722,351","$2,029,463","1","$2,029,463","$17,890,720","2019","2018","27",""
"","Channing Frye","2018","PF","CLE","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$68,630,093","2019","2018","34",""
"","David Nwaba","2018","SG","CLE","$1,512,601","$0","$1,512,601","0.015","$1,512,601","$1,512,601","1","$1,512,601","$2,962,678","2019","2018","24",""
"","Devin Harris","2018","PG","DAL","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$74,241,850","2019","2018","34",""
"","Isaiah Thomas","2018","PG","DEN","$2,029,463","$0","$1,512,601","0.015","$2,029,463","$2,029,463","1","$2,029,463","$32,205,309","2019","2018","28",""
"","Jose Calderon","2018","PG","DET","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$84,201,469","2019","2018","36",""
"","Zaza Pachulia","2018","C","DET","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$59,429,635","2019","2018","33",""
"","Jonas Jerebko","2018","PF","GSW","$2,176,260","$0","$1,512,601","0.015","$2,176,260","$2,176,260","1","$2,176,260","$34,517,994","2019","2018","30",""
"","Kevon Looney","2018","C","GSW","$1,567,007","$0","$1,512,601","0.015","$1,567,007","$1,567,007","1","$1,567,007","$5,353,189","2019","2018","21",""
"","Gerald Green","2018","SG","HOU","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$22,368,179","2019","2018","31",""
"","JaVale McGee","2018","C","LAL","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$57,657,268","2019","2018","29",""
"","Udonis Haslem","2018","PF","MIA","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$60,488,895","2019","2018","37",""
"","Dwyane Wade","2018","SG","MIA","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$196,388,473","2019","2018","35",""
"","Derrick Jones Jr.","2018","SF","MIA","$1,512,601","$0","$1,512,601","0.015","$1,512,601","$1,578,979","2","$3,157,958","$2,456,530","2020","2018","20",""
"","Luol Deng","2018","SF","MIN","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$151,056,673","2019","2018","32",""
"","Derrick Rose","2018","PG","MIN","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$120,415,866","2019","2018","29",""
"","Ian Clark","2018","SG","NOP","$1,757,429","$0","$1,512,601","0.015","$1,757,429","$1,757,429","1","$1,757,429","$6,604,293","2019","2018","26",""
"","Christian Wood","2018","PF","NOP","$1,512,601","$0","$1,512,601","0.015","$1,512,601","$1,578,979","2","$3,157,958","$2,693,026","2020","2018","22",""
"","Noah Vonleh","2018","PF","NYK","$1,621,415","$0","$1,512,601","0.015","$1,621,415","$1,621,415","1","$1,621,415","$13,039,928","2019","2018","22",""
"","Raymond Felton","2018","PG","OKC","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$53,053,160","2019","2018","33",""
"","Amir Johnson","2018","C","PHI","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$78,383,687","2019","2018","30",""
"","Jamal Crawford","2018","SG","PHX","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$122,297,774","2019","2018","37",""
"","Quincy Pondexter","2018","SG","SAS","$2,165,481","$0","$1,512,601","0.015","$2,165,481","$2,165,481","1","$2,165,481","$21,627,227","2019","2018","29",""
"","Jeff Green","2018","SF","WAS","$2,393,887","$0","$1,512,601","0.015","$2,393,887","$2,393,887","1","$2,393,887","$69,341,327","2019","2018","31",""
"","Daniel Theis","2018","PF","BOS","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,096,929","2","$2,193,857","$2,193,857","2019","2017","24",""
"","Dwayne Bacon","2018","SF","CHA","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","21",""
"","Maxi Kleber","2018","PF","DAL","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,096,929","2","$2,193,857","$2,193,857","2019","2017","24",""
"","Jordan Bell","2018","C","GSW","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,096,929","2","$2,193,857","$2,193,857","2019","2017","21",""
"","Sindarius Thornwell","2018","SG","LAC","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","22",""
"","Dillon Brooks","2018","SF","MEM","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","20",""
"","Tyler Dorsey","2018","SG","MEM","$1,378,242","$0","$1,378,242","0.014","$490,561","$1,096,929","2","$2,193,857","$2,193,857","2019","2017","20",""
"","Ivan Rabb","2018","PF","MEM","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,315,587","3","$3,946,762","$2,328,242","2020","2017","19",""
"","Sterling Brown","2018","SG","MIL","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","21",""
"","Frank Jackson","2018","PG","NOP","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","18",""
"","Damyean Dotson","2018","SG","NYK","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,365,587","3","$4,096,762","$2,478,242","2020","2017","22",""
"","Khem Birch","2018","C","ORL","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,096,929","2","$2,193,857","$2,243,857","2019","2017","24",""
"","Wesley Iwundu","2018","SF","ORL","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,348,921","3","$4,046,762","$2,428,242","2020","2017","22",""
"","Frank Mason III","2018","PG","SAC","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,394,397","3","$4,183,191","$2,562,627","2020","2017","22",""
"","Royce O'Neale","2018","SF","UTA","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,270,792","3","$3,812,377","$2,193,857","2020","2017","23",""
"","Thomas Bryant","2018","C","WAS","$1,378,242","$0","$1,378,242","0.014","$1,378,242","$1,096,929","2","$2,193,857","$2,193,857","2019","2017","19",""
"","Ryan Arcidiacono","2018","PG","CHI","$1,349,383","$0","$1,349,383","0.013","$1,349,383","$1,349,383","1","$1,349,383","$1,424,383","2019","2018","23",""
"","Antonio Blakeney","2018","SG","CHI","$1,349,383","$0","$1,349,383","0.013","$1,349,383","$1,468,807","2","$2,937,614","$1,349,383","2020","2018","21",""
"","Alfonzo McKinnie","2018","PF","GSW","$1,349,383","$0","$1,349,383","0.013","$1,349,383","$1,468,807","2","$2,937,614","$2,164,998","2020","2018","25",""
"","Tyrone Wallace","2018","SG","LAC","$1,349,383","$0","$1,349,383","0.013","$1,349,383","$1,484,974","2","$2,969,947","$1,349,383","2020","2018","23",""
"","Tyson Chandler","2018","C","LAL","$2,109,867","$0","$1,333,140","0.013","$2,109,867","$2,109,867","1","$2,109,867","$185,171,645","2019","2018","35",""
"","Shaquille Harrison","2018","PG","CHI","$1,311,264","$0","$1,311,264","0.013","$1,311,264","$1,449,748","2","$2,899,495","$1,628,424","2020","2018","24",""
"","Joakim Noah","2018","C","MEM","$1,731,173","$0","$1,093,858","0.011","$1,731,173","$1,731,173","1","$1,731,173","$123,199,806","2019","2018","32",""
"","De'Anthony Melton","2018","PG","PHX","$949,000","$0","$949,000","0.009","$949,000","$1,182,926","2","$2,365,852","$949,000","2020","2018","19",""
"","Austin Rivers","2018","SG","HOU","$1,155,323","$0","$922,943","0.009","$1,155,323","$1,155,323","1","$1,155,323","$46,108,359","2019","2018","25",""
"","Chasson Randle","2018","PG","WAS","$869,094","$0","$869,094","0.009","$869,094","$869,094","1","$869,094","$1,532,243","2019","2018","24",""
"","Brad Wanamaker","2018","PG","BOS","$838,464","$0","$838,464","0.008","$838,464","$838,464","1","$838,464","$838,464","2019","2018","28",""
"","Ryan Broekhoff","2018","SF","DAL","$838,464","$0","$838,464","0.008","$838,464","$1,127,658","2","$2,255,316","$838,464","2020","2018","27",""
"","Alize Johnson","2018","PF","IND","$838,464","$0","$838,464","0.008","$838,464","$1,127,658","2","$2,255,316","$838,464","2020","2018","21",""
"","Jevon Carter","2018","PG","MEM","$838,464","$0","$838,464","0.008","$838,464","$1,127,658","2","$2,255,316","$838,464","2020","2018","22",""
"","Kenrich Williams","2018","SF","NOP","$838,464","$0","$838,464","0.008","$838,464","$1,127,658","2","$2,255,316","$838,464","2020","2018","23",""
"","Patrick McCaw","2018","SG","TOR","$786,211","$0","$786,211","0.008","$786,211","$786,211","1","$786,211","$2,965,822","2019","2018","22",""
"","Kenneth Faried","2018","PF","HOU","$917,272","$0","$683,661","0.007","$917,272","$917,272","1","$917,272","$56,855,817","2019","2018","28",""
"","Bruno Caboclo","2018","SF","MEM","$522,150","$0","$522,150","0.005","$522,150","$1,183,726","2","$2,367,451","$7,728,585","2020","2018","22",""
"","Salah Mejri","2018","C","DAL","$531,189","$0","$512,746","0.005","$531,189","$531,189","1","$531,189","$3,402,300","2019","2018","31",""
"","Wesley Matthews","2018","SG","IND","$737,715","$0","$512,746","0.005","$737,715","$737,715","1","$737,715","$102,806,873","2019","2018","31",""
"","Nik Stauskas","2018","SG","CLE","$540,472","$0","$504,200","0.005","$540,472","$540,472","1","$540,472","$14,508,250","2019","2018","24",""
"","Enes Freedom","2018","C","POR","$653,556","$0","$487,109","0.005","$653,556","$653,556","1","$653,556","$94,174,431","2019","2018","25",""
"","Jeremy Lin","2018","PG","TOR","$697,358","$0","$487,109","0.005","$697,358","$697,358","1","$697,358","$65,750,412","2019","2018","29",""
"","John Jenkins","2018","SG","NYK","$486,520","$0","$486,520","0.005","$486,520","$486,520","1","$486,520","$6,599,513","2020","2018","26",""
"","Chris Boucher","2018","PF","TOR","$457,418","$0","$457,418","0.004","$457,418","$1,022,825","2","$2,045,649","$457,418","2020","2018","24",""
"","Malcolm Miller","2018","SF","TOR","$457,418","$0","$457,418","0.004","$457,418","$1,022,825","2","$2,045,649","$482,418","2020","2018","24",""
"","Edmond Sumner","2018","PG","IND","$449,794","$0","$449,794","0.004","$449,794","$1,035,179","2","$2,070,358","$449,794","2020","2018","22",""
"","Markieff Morris","2018","PF","OKC","$573,295","$0","$427,289","0.004","$573,295","$573,295","1","$573,295","$41,204,624","2019","2018","28",""
"","Henry Ellenson","2018","PF","NYK","$341,831","$0","$341,831","0.003","$341,831","$993,594","2","$1,987,188","$5,769,689","2020","2018","20",""
"","Pau Gasol","2018","C","MIL","$527,467","$0","$333,285","0.003","$527,467","$527,467","1","$527,467","$215,452,226","2019","2018","37",""
"","Andrew Bogut","2018","C","GSW","$486,892","$0","$307,648","0.003","$486,892","$486,892","1","$486,892","$117,226,213","2019","2018","33",""
"","Danuel House Jr.","2018","SF","HOU","$247,827","$0","$247,827","0.002","$247,827","$247,827","1","$247,827","$885,301","2019","2018","24",""
"","Jaylen Adams","2018","PG","ATL","$236,854","$0","$236,854","0.002","$236,854","$841,276","2","$1,682,551","$236,854","2020","2018","21",""
"","Tim Frazier","2018","PG","MIL","$210,692","$0","$196,553","0.002","$210,692","$210,692","1","$210,692","$7,021,753","2019","2018","27",""
"","Dairis Bertans","2018","SG","NOP","$194,220","$0","$194,220","0.002","$194,220","$805,536","2","$1,611,072","$194,220","2020","2018","28",""
"","Ray Spalding","2018","PF","PHX","$184,746","$0","$184,746","0.002","$184,746","$184,746","1","$184,746","$1,070,581","2019","2018","20",""
"","Jimmer Fredette","2018","PG","PHX","$198,580","$0","$170,915","0.002","$198,580","$198,580","1","$198,580","$8,605,628","2020","2018","28",""
"","Jodie Meeks","2018","SG","TOR","$196,724","$0","$136,732","0.001","$196,724","$196,724","1","$196,724","$30,855,708","2019","2018","30",""
"","Walter Lemon Jr.","2018","PG","CHI","$99,107","$0","$99,107","0.001","$99,107","$843,669","2","$1,687,338","$191,267","2020","2018","25",""
"","Tyler Zeller","2018","C","ATL","$106,974","$0","$85,458","0.001","$106,974","$10,697","10","$106,974","$17,397,992","0","2018","27",""
"","Deyonta Davis","2018","C","ATL","$85,458","$0","$85,458","0.001","$85,458","$8,546","10","$85,458","$4,423,344","0","2018","21",""
"","Deyonta Davis","2018","C","ATL","$85,458","$0","$85,458","0.001","$85,458","$8,546","10","$85,458","$4,423,344","0","2018","21",""
"","Greg Monroe","2018","C","BOS","$122,344","$0","$85,458","0.001","$122,344","$12,234","10","$122,344","$76,814,094","0","2018","27",""
"","JaKarr Sampson","2018","SG","CHI","$88,531","$0","$85,458","0.001","$88,531","$8,853","10","$88,531","$854,356","0","2018","24",""
"","Cameron Payne","2018","PG","CLE","$88,531","$0","$85,458","0.001","$88,531","$8,853","10","$88,531","$9,777,797","0","2018","23",""
"","Cameron Payne","2018","PG","CLE","$88,531","$0","$85,458","0.001","$88,531","$8,853","10","$88,531","$9,777,797","0","2018","23",""
"","Terrence Jones","2018","PF","HOU","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$8,641,875","0","2018","25",""
"","Terrence Jones","2018","PF","HOU","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$8,641,875","0","2018","25",""
"","Bruno Caboclo","2018","SF","MEM","$91,605","$0","$85,458","0.001","$91,605","$9,161","10","$91,605","$7,728,585","0","2018","22",""
"","Bruno Caboclo","2018","SF","MEM","$91,605","$0","$85,458","0.001","$91,605","$9,161","10","$91,605","$7,728,585","0","2018","22",""
"","Isaiah Canaan","2018","PG","MIL","$91,605","$0","$85,458","0.001","$91,605","$9,161","10","$91,605","$5,332,529","0","2018","26",""
"","Isaiah Canaan","2018","PG","MIN","$91,605","$0","$85,458","0.001","$91,605","$9,161","10","$91,605","$5,332,529","0","2018","26",""
"","Isaiah Canaan","2018","PG","MIN","$91,605","$0","$85,458","0.001","$91,605","$9,161","10","$91,605","$5,332,529","0","2018","26",""
"","John Jenkins","2018","SG","NYK","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$6,599,513","0","2018","26",""
"","Henry Ellenson","2018","PF","NYK","$85,458","$0","$85,458","0.001","$85,458","$8,546","10","$85,458","$5,769,689","0","2018","20",""
"","Scotty Hopson","2018","SF","OKC","$85,458","$0","$85,458","0.001","$85,458","$8,546","10","$85,458","$1,548,017","0","2018","28",""
"","Michael Carter-Williams","2018","PG","ORL","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$14,251,609","0","2018","26",""
"","Michael Carter-Williams","2018","PG","ORL","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$14,251,609","0","2018","26",""
"","Corey Brewer","2018","SG","PHI","$135,248","$0","$85,458","0.001","$135,248","$13,525","10","$135,248","$55,329,916","0","2018","31",""
"","Corey Brewer","2018","SG","PHI","$135,248","$0","$85,458","0.001","$135,248","$13,525","10","$135,248","$55,329,916","0","2018","31",""
"","Quincy Acy","2018","PF","PHX","$106,974","$0","$85,458","0.001","$106,974","$10,697","10","$106,974","$8,238,644","0","2018","27",""
"","Quincy Acy","2018","PF","PHX","$106,974","$0","$85,458","0.001","$106,974","$10,697","10","$106,974","$8,238,644","0","2018","27",""
"","Corey Brewer","2018","SG","SAC","$135,248","$0","$85,458","0.001","$135,248","$13,525","10","$135,248","$55,329,916","0","2018","31",""
"","Jodie Meeks","2018","SG","TOR","$122,953","$0","$85,458","0.001","$122,953","$12,295","10","$122,953","$30,855,708","0","2018","30",""
"","Eric Moreland","2018","PF","TOR","$88,531","$0","$85,458","0.001","$88,531","$8,853","10","$88,531","$3,437,000","0","2018","26",""
"","John Jenkins","2018","SG","WAS","$99,290","$0","$85,458","0.001","$99,290","$9,929","10","$99,290","$6,599,513","0","2018","26",""
"","Gary Payton II","2018","PG","WAS","$85,458","$0","$85,458","0.001","$85,458","$8,546","10","$85,458","$764,095","0","2018","25",""
"","Kobi Simmons","2018","PG","CLE","$76,236","$0","$76,236","0.001","$76,236","$7,624","10","$76,236","$76,236","0","2018","20",""
"","James Nunnally","2018","SF","HOU","$76,236","$0","$76,236","0.001","$76,236","$7,624","10","$76,236","$789,536","0","2018","27",""
"","Scott Machado","2018","PG","LAL","$76,236","$0","$76,236","0.001","$76,236","$7,624","10","$76,236","$76,236","0","2018","27",""
