"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Raymond Felton","2014","PG","DAL","$3,793,693","$0","$3,793,693","0.060","$3,793,693","$3,715,383","4","$14,861,532","$42,828,649","2016","2012","27",""
"","Thomas Robinson","2014","PF","PHI","$3,678,360","$0","$3,678,360","0.058","$3,678,360","$3,526,480","3","$10,579,440","$10,579,440","2015","2012","20",""
"","Jonas Valanciunas","2014","C","TOR","$3,678,360","$0","$3,678,360","0.058","$3,678,360","$3,809,981","4","$15,239,922","$10,579,440","2016","2012","19",""
"","Marreese Speights","2014","PF","GSW","$3,657,500","$0","$3,657,500","0.058","$3,657,500","$3,657,500","3","$10,972,500","$18,522,618","2016","2013","25",""
"","Alex Len","2014","C","PHX","$3,649,920","$0","$3,649,920","0.058","$3,649,920","$3,943,345","4","$15,773,381","$7,142,640","2017","2013","19",""
"","Dante Exum","2014","PG","UTA","$3,615,000","$0","$3,615,000","0.057","$3,615,000","$4,081,356","4","$16,325,425","$3,615,000","2018","2014","18",""
"","Brandon Knight","2014","PG","PHX","$3,553,917","$0","$3,553,917","0.056","$3,553,917","$2,897,459","4","$11,589,837","$11,089,677","2015","2011","19",""
"","Gerald Green","2014","SG","PHX","$3,500,000","$0","$3,500,000","0.056","$3,500,000","$3,500,000","3","$10,500,000","$15,826,144","2015","2012","25",""
"","Darrell Arthur","2014","PF","DEN","$3,457,149","$0","$3,457,149","0.055","$3,457,149","$4,837,500","2","$9,675,000","$14,477,952","2015","2012","23",""
"","Steve Novak","2014","SF","OKC","$3,445,947","$0","$3,445,947","0.055","$3,445,947","$3,750,001","4","$15,000,002","$15,339,393","2016","2012","28",""
"","Matt Barnes","2014","SF","LAC","$3,396,250","$0","$3,396,250","0.054","$3,396,250","$3,396,250","3","$10,188,750","$19,186,959","2016","2013","32",""
"","Mirza Teletovic","2014","PF","BKN","$3,368,100","$0","$3,368,100","0.053","$3,368,100","$3,229,050","3","$9,687,150","$9,687,150","2015","2012","26",""
"","Damian Lillard","2014","PG","POR","$3,340,920","$0","$3,340,920","0.053","$3,340,920","$3,461,292","4","$13,845,166","$9,608,880","0","2012","21",""
"","Mike Scott","2014","PF","ATL","$3,333,333","$0","$3,333,333","0.053","$3,333,333","$3,333,333","3","$10,000,000","$4,595,809","2017","2014","25",""
"","Mike Dunleavy","2014","SF","CHI","$3,326,235","$0","$3,326,235","0.053","$3,326,235","$3,254,618","2","$6,509,235","$72,781,469","2015","2013","32",""
"","Tyler Hansbrough","2014","PF","TOR","$3,326,235","$0","$3,326,235","0.053","$3,326,235","$3,254,618","2","$6,509,235","$15,356,376","2015","2013","27",""
"","Nerlens Noel","2014","C","PHI","$3,315,120","$0","$3,315,120","0.053","$3,315,120","$3,582,433","4","$14,329,730","$6,487,440","2017","2013","18",""
"","Marcus Smart","2014","PG","BOS","$3,283,320","$0","$3,283,320","0.052","$3,283,320","$3,707,815","4","$14,831,260","$3,283,320","2018","2014","19",""
"","Alexey Shved","2014","PG","NYK","$3,282,056","$0","$3,282,056","0.052","$3,282,056","$3,150,000","3","$9,449,999","$9,449,999","2015","2012","23",""
"","Evan Turner","2014","SG","BOS","$3,278,000","$0","$3,278,000","0.052","$3,278,000","$3,351,755","2","$6,703,510","$23,836,075","2016","2014","25",""
"","Bojan Bogdanovic","2014","SF","BKN","$3,278,000","$0","$3,278,000","0.052","$3,278,000","$3,425,510","3","$10,276,530","$3,278,000","2017","2014","24",""
"","Jason Smith","2014","PF","NYK","$3,278,000","$0","$3,278,000","0.052","$3,278,000","$3,278,000","1","$3,278,000","$16,457,188","2015","2014","27",""
"","Kemba Walker","2014","PG","CHA","$3,272,091","$0","$3,272,091","0.052","$3,272,091","$2,664,793","4","$10,659,171","$10,199,401","0","2011","20",""
"","Carlos Boozer","2014","PF","LAL","$3,251,000","$0","$3,251,000","0.052","$3,251,000","$3,251,000","1","$3,251,000","$143,475,590","2015","2014","32",""
"","Gary Neal","2014","PG","MIN","$3,250,000","$0","$3,250,000","0.052","$3,250,000","$3,250,000","2","$6,500,000","$8,492,863","2015","2013","28",""
"","Anthony Morrow","2014","SG","OKC","$3,200,000","$0","$3,200,000","0.051","$3,200,000","$3,344,000","3","$10,032,000","$16,625,470","2017","2014","28",""
"","Quincy Pondexter","2014","SG","NOP","$3,146,068","$0","$3,146,068","0.050","$3,146,068","$3,500,000","4","$14,000,000","$8,607,814","2018","2014","25",""
"","Chris Copeland","2014","SF","IND","$3,135,000","$0","$3,135,000","0.050","$3,135,000","$3,067,500","2","$6,135,000","$6,608,604","2015","2013","28",""
"","Dorell Wright","2014","SF","POR","$3,135,000","$0","$3,135,000","0.050","$3,135,000","$3,067,500","2","$6,135,000","$28,074,835","2015","2013","27",""
"","Klay Thompson","2014","SG","GSW","$3,075,880","$0","$3,075,880","0.049","$3,075,880","$2,435,620","4","$9,742,480","$9,327,549","0","2011","20",""
"","Harrison Barnes","2014","SF","GSW","$3,049,920","$0","$3,049,920","0.048","$3,049,920","$2,192,970","4","$8,771,880","$8,771,880","2016","2012","19",""
"","Alec Burks","2014","SG","UTA","$3,034,356","$0","$3,034,356","0.048","$3,034,356","$2,341,929","4","$9,367,716","$8,973,531","0","2011","19",""
"","Ben McLemore","2014","SG","SAC","$3,026,280","$0","$3,026,280","0.048","$3,026,280","$3,271,931","4","$13,087,722","$5,922,240","2017","2013","19",""
"","Joel Freeland","2014","PF","POR","$2,567,512","$446,000","$3,013,512","0.048","$3,013,512","$2,975,000","3","$8,925,000","$8,925,000","2015","2012","24",""
"","Randy Foye","2014","SG","DEN","$3,000,000","$0","$3,000,000","0.048","$3,000,000","$3,045,000","3","$9,135,000","$27,642,133","2016","2013","29",""
"","Anthony Tolliver","2014","PF","DET","$3,000,000","$0","$3,000,000","0.048","$3,000,000","$3,000,000","2","$6,000,000","$9,641,489","2016","2014","28",""
"","Kosta Koufos","2014","C","MEM","$3,000,000","$0","$3,000,000","0.048","$3,000,000","$3,000,000","3","$9,000,000","$14,415,784","2015","2012","22",""
"","Jerryd Bayless","2014","PG","MIL","$3,000,000","$0","$3,000,000","0.048","$3,000,000","$3,000,000","2","$6,000,000","$18,012,904","2016","2014","25",""
"","D.J. Augustin","2014","PG","OKC","$3,000,000","$0","$3,000,000","0.048","$3,000,000","$3,000,000","2","$6,000,000","$18,262,263","2016","2014","26",""
"","Julius Randle","2014","PF","LAL","$2,997,360","$0","$2,997,360","0.048","$2,997,360","$3,386,491","4","$13,545,962","$2,997,360","2018","2014","19",""
"","Markieff Morris","2014","PF","PHX","$2,989,239","$0","$2,989,239","0.047","$2,989,239","$2,251,450","4","$9,005,799","$8,631,329","2015","2011","21",""
"","Furkan Aldemir","2014","PF","PHI","$2,810,305","$152,927","$2,963,232","0.047","$3,116,159","$2,855,153","4","$11,420,610","$3,116,159","2018","2014","22",""
"","Marcus Morris Sr.","2014","PF","PHX","$2,943,221","$0","$2,943,221","0.047","$2,943,221","$2,164,795","4","$8,659,181","$8,303,419","2015","2011","21",""
"","Kawhi Leonard","2014","SF","SAS","$2,894,059","$0","$2,894,059","0.046","$2,894,059","$2,080,925","4","$8,323,699","$7,985,756","2015","2011","19",""
"","Marco Belinelli","2014","SG","SAS","$2,873,750","$0","$2,873,750","0.046","$2,873,750","$2,811,875","2","$5,623,750","$17,678,784","2015","2013","26",""
"","Terrence Ross","2014","SG","TOR","$2,793,960","$0","$2,793,960","0.044","$2,793,960","$2,897,459","4","$11,589,837","$8,035,920","0","2012","20",""
"","Kentavious Caldwell-Pope","2014","SG","DET","$2,772,480","$0","$2,772,480","0.044","$2,772,480","$2,998,910","4","$11,995,639","$5,425,560","2017","2013","19",""
"","Nikola Vucevic","2014","C","ORL","$2,751,260","$0","$2,751,260","0.044","$2,751,260","$1,977,425","4","$7,909,700","$7,588,639","0","2011","20",""
"","Luke Ridnour","2014","PG","ORL","$2,750,000","$0","$2,750,000","0.044","$2,750,000","$2,750,000","2","$5,500,000","$44,551,429","2015","2014","32",""
"","Nik Stauskas","2014","SG","SAC","$2,745,840","$0","$2,745,840","0.044","$2,745,840","$3,103,867","4","$12,415,467","$2,745,840","2018","2014","20",""
"","Brian Roberts","2014","PG","CHA","$2,732,000","$0","$2,732,000","0.043","$2,732,000","$2,793,470","2","$5,586,940","$3,994,476","2016","2014","28",""
"","Kirk Hinrich","2014","SG","CHI","$2,732,000","$0","$2,732,000","0.043","$2,732,000","$2,793,470","2","$5,586,940","$67,163,292","2016","2014","32",""
"","Mike Miller","2014","SG","CLE","$2,732,000","$0","$2,732,000","0.043","$2,732,000","$2,793,470","2","$5,586,940","$90,469,127","2016","2014","33",""
"","Jameer Nelson","2014","PG","DEN","$2,732,000","$0","$2,732,000","0.043","$2,732,000","$2,793,470","2","$5,586,940","$57,983,040","2015","2014","31",""
"","Udonis Haslem","2014","PF","MIA","$2,732,000","$0","$2,732,000","0.043","$2,732,000","$2,793,470","2","$5,586,940","$48,911,416","2016","2014","33",""
"","Iman Shumpert","2014","SG","CLE","$2,616,975","$0","$2,616,975","0.042","$2,616,975","$1,879,324","4","$7,517,295","$7,212,296","2015","2011","20",""
"","Andre Drummond","2014","C","DET","$2,568,360","$0","$2,568,360","0.041","$2,568,360","$2,664,793","4","$10,659,170","$7,387,080","2016","2012","18",""
"","Trey Burke","2014","PG","UTA","$2,548,560","$0","$2,548,560","0.040","$2,548,560","$2,758,040","4","$11,032,158","$4,987,320","2017","2013","20",""
"","Noah Vonleh","2014","PF","CHA","$2,524,200","$0","$2,524,200","0.040","$2,524,200","$2,854,628","4","$11,418,513","$2,524,200","2018","2014","18",""
"","James Johnson","2014","PF","TOR","$2,500,000","$0","$2,500,000","0.040","$2,500,000","$2,500,000","2","$5,000,000","$10,775,387","2016","2014","26",""
"","DeMarre Carroll","2014","SF","ATL","$2,442,455","$0","$2,442,455","0.039","$2,442,455","$2,500,000","2","$5,000,000","$8,729,723","2015","2013","26",""
"","Austin Rivers","2014","SG","LAC","$2,439,840","$0","$2,439,840","0.039","$2,439,840","$2,339,080","3","$7,017,240","$7,017,240","2015","2012","19",""
"","Shelvin Mack","2014","PG","ATL","$2,433,333","$0","$2,433,333","0.039","$2,433,333","$2,433,333","3","$7,300,000","$4,353,016","2017","2014","23",""
"","C.J. McCollum","2014","SG","POR","$2,421,000","$0","$2,421,000","0.038","$2,421,000","$2,620,615","4","$10,482,459","$4,737,720","0","2013","21",""
"","Elfrid Payton","2014","PG","ORL","$2,397,840","$0","$2,397,840","0.038","$2,397,840","$2,712,375","4","$10,849,500","$2,397,840","2018","2014","19",""
"","Tobias Harris","2014","PF","ORL","$2,380,594","$0","$2,380,594","0.038","$2,380,594","$1,706,649","4","$6,826,594","$6,549,880","2015","2011","18",""
"","Meyers Leonard","2014","C","POR","$2,317,920","$0","$2,317,920","0.037","$2,317,920","$2,435,620","4","$9,742,479","$6,666,600","2016","2012","19",""
"","Michael Carter-Williams","2014","PG","MIL","$2,300,040","$0","$2,300,040","0.036","$2,300,040","$2,520,882","4","$10,083,526","$4,500,960","2017","2013","21",""
"","Doug McDermott","2014","SF","CHI","$2,277,960","$0","$2,277,960","0.036","$2,277,960","$2,609,109","4","$10,436,434","$2,277,960","2018","2014","21",""
"","Kenneth Faried","2014","PF","DEN","$2,249,768","$0","$2,249,768","0.036","$2,249,768","$1,545,842","4","$6,183,368","$5,938,545","0","2011","21",""
"","Nick Collison","2014","PF","OKC","$2,242,003","$0","$2,242,003","0.036","$2,242,003","$2,757,500","4","$11,030,000","$49,855,356","0","2011","30",""
"","Brendan Haywood","2014","C","CLE","$2,213,688","$0","$2,213,688","0.035","$2,213,688","$4,209,047","4","$16,836,188","$70,312,166","2015","2012","32",""
"","Reggie Jackson","2014","PG","DET","$2,204,370","$0","$2,204,370","0.035","$2,204,370","$1,457,363","4","$5,829,450","$5,603,827","2015","2011","20",""
"","Jeremy Lamb","2014","SG","OKC","$2,202,000","$0","$2,202,000","0.035","$2,202,000","$2,341,929","4","$9,367,716","$6,333,360","0","2012","19",""
"","Steven Adams","2014","C","OKC","$2,184,960","$0","$2,184,960","0.035","$2,184,960","$2,423,849","4","$9,695,397","$4,275,840","0","2013","19",""
"","Josh Smith","2014","SF","HOU","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,077,000","1","$2,077,000","$90,366,852","2015","2014","28",""
"","C.J. Watson","2014","PG","IND","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,046,500","2","$4,093,000","$12,879,102","2015","2013","28",""
"","Beno Udrih","2014","PG","MEM","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,123,733","2","$4,247,465","$39,640,826","2016","2014","31",""
"","Danny Granger","2014","SF","PHX","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,123,733","2","$4,247,465","$66,673,210","2016","2014","30",""
"","Steve Blake","2014","PG","POR","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,123,733","2","$4,247,465","$34,043,489","2016","2014","33",""
"","Aron Baynes","2014","C","SAS","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,077,000","1","$2,077,000","$3,105,460","2015","2014","27",""
"","Ramon Sessions","2014","PG","WAS","$2,077,000","$0","$2,077,000","0.033","$2,077,000","$2,123,733","2","$4,247,465","$24,288,816","2016","2014","27",""
"","Kelly Olynyk","2014","C","BOS","$2,075,760","$0","$2,075,760","0.033","$2,075,760","$2,330,324","4","$9,321,294","$4,062,120","2017","2013","21",""
"","Zach LaVine","2014","SG","MIN","$2,055,840","$0","$2,055,840","0.033","$2,055,840","$2,411,825","4","$9,647,298","$2,055,840","2018","2014","18",""
"","Norris Cole","2014","PG","NOP","$2,038,206","$0","$2,038,206","0.032","$2,038,206","$1,082,560","3","$3,247,680","$5,083,747","2015","2011","22",""
"","Cory Joseph","2014","PG","SAS","$2,023,261","$0","$2,023,261","0.032","$2,023,261","$1,290,400","4","$5,161,601","$4,977,660","2015","2011","19",""
"","Jimmy Butler","2014","SG","CHI","$2,008,748","$0","$2,008,748","0.032","$2,008,748","$1,302,377","4","$5,209,508","$5,010,296","2015","2011","21",""
"","Kent Bazemore","2014","SG","ATL","$2,000,000","$0","$2,000,000","0.032","$2,000,000","$2,000,000","2","$4,000,000","$3,262,476","2016","2014","24",""
"","Elton Brand","2014","PF","ATL","$2,000,000","$0","$2,000,000","0.032","$2,000,000","$2,000,000","1","$2,000,000","$164,010,403","2015","2014","34",""
"","DeJaun Blair","2014","C","WAS","$2,000,000","$0","$2,000,000","0.032","$2,000,000","$2,000,000","3","$6,000,000","$6,171,105","2017","2014","24",""
"","Shabazz Muhammad","2014","SF","MIN","$1,971,960","$0","$1,971,960","0.031","$1,971,960","$2,240,575","4","$8,962,299","$3,859,080","2017","2013","20",""
"","John Henson","2014","PF","MIL","$1,967,320","$0","$1,967,320","0.031","$1,967,320","$3,183,295","4","$12,733,181","$5,695,960","2016","2012","21",""
"","T.J. Warren","2014","SF","PHX","$1,953,120","$0","$1,953,120","0.031","$1,953,120","$2,319,013","4","$9,276,051","$1,953,120","2018","2014","20",""
"","Maurice Harkless","2014","SF","ORL","$1,887,840","$0","$1,887,840","0.030","$1,887,840","$2,080,925","4","$8,323,699","$5,429,640","2016","2012","18",""
"","Giannis Antetokounmpo","2014","SF","MIL","$1,873,200","$0","$1,873,200","0.030","$1,873,200","$2,153,785","4","$8,615,141","$3,665,760","2017","2013","18",""
"","Adreian Payne","2014","PF","MIN","$1,855,320","$0","$1,855,320","0.029","$1,855,320","$1,938,800","3","$5,816,400","$1,855,320","2017","2014","22",""
"","Jeff Ayres","2014","PF","SAS","$1,828,750","$0","$1,828,750","0.029","$1,828,750","$1,789,375","2","$3,578,750","$7,505,850","2015","2013","25",""
"","Jeremy Evans","2014","SF","UTA","$1,794,871","$0","$1,794,871","0.028","$1,794,871","$1,750,000","3","$5,250,000","$6,337,078","2015","2012","24",""
"","Joffrey Lauvergne","2014","PF","DEN","$1,790,281","$0","$1,790,281","0.028","$1,790,281","$1,736,573","3","$5,209,719","$1,790,281","2017","2014","22",""
"","Reggie Evans","2014","PF","SAC","$1,768,653","$0","$1,768,653","0.028","$1,768,653","$1,695,635","3","$5,086,905","$32,105,763","2015","2012","31",""
"","Jusuf Nurkic","2014","C","DEN","$1,762,680","$0","$1,762,680","0.028","$1,762,680","$2,118,326","4","$8,473,305","$1,762,680","2018","2014","19",""
"","Lucas Nogueira","2014","C","TOR","$1,762,680","$0","$1,762,680","0.028","$1,762,680","$2,118,326","4","$8,473,305","$1,762,680","2018","2014","21",""
"","Luigi Datome","2014","SF","BOS","$1,750,000","$0","$1,750,000","0.028","$1,750,000","$1,750,000","2","$3,500,000","$3,500,000","2015","2013","25",""
"","Zoran Dragic","2014","SG","MIA","$1,500,000","$206,250","$1,706,250","0.027","$1,912,500","$1,706,250","2","$3,412,500","$1,912,500","2015","2014","24",""
"","Tyler Zeller","2014","C","BOS","$1,703,760","$0","$1,703,760","0.027","$1,703,760","$1,879,324","4","$7,517,295","$4,900,320","2016","2012","21",""
"","Dennis Schröder","2014","PG","ATL","$1,690,680","$0","$1,690,680","0.027","$1,690,680","$1,877,716","4","$7,510,862","$3,038,880","0","2013","19",""
"","James Young","2014","SG","BOS","$1,674,480","$0","$1,674,480","0.027","$1,674,480","$1,749,840","3","$5,249,520","$1,674,480","2017","2014","18",""
"","Pablo Prigioni","2014","PG","HOU","$1,662,961","$0","$1,662,961","0.026","$1,662,961","$1,662,961","3","$4,988,883","$3,727,915","2015","2013","35",""
"","Ryan Kelly","2014","PF","LAL","$1,650,000","$0","$1,650,000","0.026","$1,650,000","$1,687,125","2","$3,374,250","$2,140,180","2016","2014","22",""
"","Terrence Jones","2014","PF","HOU","$1,618,680","$0","$1,618,680","0.026","$1,618,680","$1,786,262","4","$7,145,049","$4,655,520","2016","2012","19",""
"","Shane Larkin","2014","PG","NYK","$1,606,080","$0","$1,606,080","0.025","$1,606,080","$1,571,520","2","$3,143,040","$3,143,040","2015","2013","20",""
"","Tyler Ennis","2014","PG","MIL","$1,590,720","$0","$1,590,720","0.025","$1,590,720","$1,662,320","3","$4,986,960","$1,590,720","2017","2014","19",""
"","Andrew Nicholson","2014","PF","ORL","$1,545,840","$0","$1,545,840","0.025","$1,545,840","$1,706,648","4","$6,826,593","$4,446,000","2016","2012","22",""
"","Sergey Karasev","2014","SG","BKN","$1,533,840","$0","$1,533,840","0.024","$1,533,840","$1,533,840","3","$4,601,520","$3,001,680","2016","2013","19",""
"","Gary Harris","2014","SG","DEN","$1,519,200","$0","$1,519,200","0.024","$1,519,200","$1,828,154","4","$7,312,615","$1,519,200","0","2014","19",""
"","Ronny Turiaf","2014","C","PHI","$1,500,000","$0","$1,500,000","0.024","$1,500,000","$1,500,000","2","$3,000,000","$22,921,461","2015","2013","29",""
"","Donatas Motiejunas","2014","PF","HOU","$1,483,920","$0","$1,483,920","0.024","$1,483,920","$1,639,061","4","$6,556,245","$4,268,040","2016","2012","21",""
"","Evan Fournier","2014","SG","ORL","$1,483,920","$0","$1,483,920","0.024","$1,483,920","$1,639,061","4","$6,556,244","$4,268,040","2016","2012","19",""
"","Tony Snell","2014","SG","CHI","$1,472,400","$0","$1,472,400","0.023","$1,472,400","$1,696,412","4","$6,785,647","$2,881,440","2017","2013","21",""
"","Bruno Caboclo","2014","SF","TOR","$1,458,360","$0","$1,458,360","0.023","$1,458,360","$1,755,806","4","$7,023,225","$1,458,360","2018","2014","18",""
"","Willie Green","2014","SF","ORL","$1,448,490","$0","$1,448,490","0.023","$1,448,490","$1,407,666","3","$4,222,997","$23,358,211","2015","2012","30",""
"","Jared Sullinger","2014","PF","BOS","$1,424,520","$0","$1,424,520","0.023","$1,424,520","$1,591,605","4","$6,366,420","$4,097,160","2016","2012","19",""
"","Gorgui Dieng","2014","C","MIN","$1,413,480","$0","$1,413,480","0.022","$1,413,480","$1,647,336","4","$6,589,343","$2,766,120","0","2013","22",""
"","Mitch McGary","2014","PF","OKC","$1,400,040","$0","$1,400,040","0.022","$1,400,040","$1,463,040","3","$4,389,120","$1,400,040","2018","2014","21",""
"","Mason Plumlee","2014","C","BKN","$1,357,080","$0","$1,357,080","0.022","$1,357,080","$1,599,943","4","$6,399,770","$2,655,720","2017","2013","22",""
"","Jordan Adams","2014","SG","MEM","$1,344,120","$0","$1,344,120","0.021","$1,344,120","$1,404,600","3","$4,213,800","$1,344,120","2018","2014","19",""
"","John Jenkins","2014","SG","ATL","$1,312,920","$0","$1,312,920","0.021","$1,312,920","$1,258,760","3","$3,776,280","$3,776,280","2015","2012","20",""
"","Solomon Hill","2014","SF","IND","$1,302,840","$0","$1,302,840","0.021","$1,302,840","$1,302,800","3","$3,908,400","$2,549,520","2016","2013","21",""
"","Rodney Hood","2014","SG","UTA","$1,290,360","$0","$1,290,360","0.020","$1,290,360","$1,608,046","4","$6,432,184","$1,290,360","2018","2014","21",""
"","Alan Anderson","2014","SG","BKN","$1,276,061","$0","$1,276,061","0.020","$1,276,061","$1,304,773","2","$2,609,545","$3,850,382","2016","2014","31",""
"","Tim Hardaway Jr.","2014","SG","NYK","$1,250,640","$0","$1,250,640","0.020","$1,250,640","$1,508,381","4","$6,033,525","$2,447,400","2017","2013","20",""
"","Pero Antic","2014","PF","ATL","$1,250,000","$0","$1,250,000","0.020","$1,250,000","$1,225,000","2","$2,450,000","$2,450,000","2015","2013","30",""
"","Shabazz Napier","2014","PG","MIA","$1,238,640","$0","$1,238,640","0.020","$1,238,640","$1,561,140","4","$6,244,560","$1,238,640","2018","2014","22",""
"","Shawne Williams","2014","SF","DET","$1,227,985","$0","$1,227,985","0.019","$1,227,985","$1,292,066","2","$2,584,131","$16,308,774","2016","2014","27",""
"","Tony Wroten Jr.","2014","SG","PHI","$1,210,080","$0","$1,210,080","0.019","$1,210,080","$1,886,531","3","$5,659,594","$3,480,240","2016","2012","18",""
"","Reggie Bullock","2014","SF","PHX","$1,200,720","$0","$1,200,720","0.019","$1,200,720","$1,464,451","4","$5,857,804","$2,349,720","2017","2013","21",""
"","Clint Capela","2014","C","HOU","$1,189,200","$0","$1,189,200","0.019","$1,189,200","$1,515,672","4","$6,062,688","$1,189,200","2018","2014","19",""
"","Miles Plumlee","2014","C","MIL","$1,169,880","$0","$1,169,880","0.019","$1,169,880","$1,368,493","4","$5,473,973","$3,364,680","2016","2012","23",""
"","Andre Roberson","2014","SG","OKC","$1,160,880","$0","$1,160,880","0.018","$1,160,880","$1,323,828","4","$5,295,312","$1,901,440","2017","2013","21",""
"","P.J. Hairston","2014","SG","CHA","$1,149,720","$0","$1,149,720","0.018","$1,149,720","$1,175,580","2","$2,351,160","$1,149,720","2016","2014","21",""
"","Cartier Martin","2014","PF","DET","$1,145,686","$0","$1,145,686","0.018","$1,145,686","$1,208,325","2","$2,416,650","$4,419,225","2016","2014","29",""
"","Brandon Rush","2014","SG","GSW","$1,145,685","$0","$1,145,685","0.018","$1,145,685","$1,208,325","2","$2,416,649","$17,327,794","2016","2014","28",""
"","Perry Jones III","2014","SF","OKC","$1,129,200","$0","$1,129,200","0.018","$1,129,200","$1,321,472","4","$5,285,886","$3,247,680","2016","2012","20",""
"","Rudy Gobert","2014","C","UTA","$1,127,400","$0","$1,127,400","0.018","$1,127,400","$1,375,842","4","$5,503,368","$2,206,200","0","2013","20",""
"","Festus Ezeli","2014","C","GSW","$1,112,880","$0","$1,112,880","0.018","$1,112,880","$1,302,377","4","$5,209,508","$3,200,760","2016","2012","22",""
"","Archie Goodwin","2014","SG","PHX","$1,112,280","$0","$1,112,280","0.018","$1,112,280","$1,357,732","4","$5,430,929","$2,176,680","2017","2013","18",""
"","C.J. Wilcox","2014","SG","LAC","$1,109,760","$0","$1,109,760","0.018","$1,109,760","$1,159,680","3","$3,479,040","$1,109,760","2017","2014","23",""
"","Damjan Rudez","2014","SF","IND","$1,100,000","$0","$1,100,000","0.017","$1,100,000","$1,124,750","2","$2,249,500","$1,100,000","2017","2014","27",""
"","Kyle Anderson","2014","SF","SAS","$1,093,680","$0","$1,093,680","0.017","$1,093,680","$1,142,880","3","$3,428,640","$1,093,680","2018","2014","20",""
"","Kyle Singler","2014","SF","OKC","$1,090,000","$0","$1,090,000","0.017","$1,090,000","$1,045,000","3","$3,135,000","$3,135,000","2015","2012","23",""
"","Robert Covington","2014","SF","PHI","$1,000,000","$0","$1,000,000","0.016","$1,000,000","$1,148,232","4","$4,592,926","$1,640,180","2018","2014","23",""
"","Al-Farouq Aminu","2014","SF","DAL","$981,084","$0","$981,084","0.016","$981,084","$981,084","1","$981,084","$12,459,696","2015","2014","23",""
"","Ed Davis","2014","PF","LAL","$981,084","$0","$981,084","0.016","$981,084","$1,040,843","2","$2,081,686","$9,921,640","2015","2014","24",""
"","Alexis Ajinca","2014","C","NOP","$981,084","$0","$981,084","0.016","$981,084","$808,482","2","$1,616,964","$5,733,204","2015","2013","24",""
"","Luke Babbitt","2014","SF","NOP","$981,084","$0","$981,084","0.016","$981,084","$684,540","2","$1,369,079","$6,330,467","2015","2013","23",""
"","Garrett Temple","2014","SG","WAS","$981,084","$0","$981,084","0.016","$981,084","$1,040,843","2","$2,081,686","$2,926,323","2016","2014","27",""
"","Jon Leuer","2014","PF","MEM","$967,500","$0","$967,500","0.015","$967,500","$967,500","3","$2,902,500","$3,010,888","2016","2013","23",""
"","E'Twaun Moore","2014","SG","CHI","$948,163","$0","$948,163","0.015","$948,163","$981,792","2","$1,963,584","$3,356,942","2016","2014","24",""
"","Greg Smith","2014","C","DAL","$948,163","$0","$948,163","0.015","$948,163","$481,884","2","$963,768","$3,178,591","2015","2013","21",""
"","Joey Dorsey","2014","PF","HOU","$948,163","$0","$948,163","0.015","$948,163","$981,792","2","$1,963,584","$1,850,203","2016","2014","30",""
"","Donald Sloan","2014","PG","IND","$948,163","$0","$948,163","0.015","$948,163","$916,228","2","$1,832,456","$2,378,626","2015","2013","24",""
"","Jae Crowder","2014","SF","BOS","$915,243","$0","$915,243","0.015","$915,243","$768,202","3","$2,304,606","$2,304,606","2015","2012","21",""
"","Jason Maxiell","2014","PF","CHA","$1,316,809","$0","$915,243","0.015","$1,316,809","$1,316,809","1","$1,316,809","$27,639,211","2015","2014","30",""
"","Jeff Taylor","2014","SG","CHA","$915,243","$0","$915,243","0.015","$915,243","$759,705","3","$2,279,115","$2,279,115","2015","2012","22",""
"","Nazr Mohammed","2014","C","CHI","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$64,705,511","2015","2014","36",""
"","Aaron Brooks","2014","PG","CHI","$1,145,685","$0","$915,243","0.015","$1,145,685","$1,145,685","1","$1,145,685","$12,896,383","2015","2014","28",""
"","James Jones","2014","SG","CLE","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$28,955,093","2015","2014","33",""
"","Shawn Marion","2014","SF","CLE","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$133,417,923","2015","2014","35",""
"","Richard Jefferson","2014","SF","DAL","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$106,244,682","2015","2014","33",""
"","Charlie Villanueva","2014","PF","DAL","$1,316,809","$0","$915,243","0.015","$1,316,809","$1,316,809","1","$1,316,809","$48,607,399","2015","2014","29",""
"","Will Barton","2014","SG","DEN","$915,243","$0","$915,243","0.015","$915,243","$751,372","3","$2,254,115","$2,254,115","2015","2012","20",""
"","Leandro Barbosa","2014","SG","GSW","$1,448,490","$0","$915,243","0.015","$1,448,490","$1,448,490","1","$1,448,490","$39,060,015","2015","2014","31",""
