"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Immanuel Quickley","2021","PG","NYK","$2,210,640","$0","$2,210,640","0.020","$2,210,640","$2,700,987","4","$10,803,948","$4,316,160","2024","2020","20",""
"","John Konchar","2021","SG","MEM","$2,200,000","$0","$2,200,000","0.020","$2,200,000","$2,250,000","4","$9,000,000","$4,300,000","0","2020","23",""
"","Jordan Poole","2021","SG","GSW","$2,161,440","$0","$2,161,440","0.019","$2,161,440","$2,522,720","4","$10,090,879","$6,189,480","0","2019","19",""
"","Bol Bol","2021","PF","ORL","$2,161,152","$0","$2,161,152","0.019","$729,437","$2,109,696","2","$4,219,392","$4,209,460","2022","2020","20",""
"","Keldon Johnson","2021","SF","SAS","$2,145,720","$0","$2,145,720","0.019","$2,145,720","$2,504,346","4","$10,017,385","$6,022,448","0","2019","19",""
"","Payton Pritchard","2021","PG","BOS","$2,137,440","$0","$2,137,440","0.019","$2,137,440","$2,612,430","4","$10,449,718","$4,173,240","2024","2020","21",""
"","Udoka Azubuike","2021","C","UTA","$2,075,880","$0","$2,075,880","0.018","$2,075,880","$2,537,811","4","$10,151,244","$4,052,880","2023","2020","20",""
"","Jaden McDaniels","2021","PF","MIN","$2,063,280","$0","$2,063,280","0.018","$2,063,280","$2,522,720","4","$10,090,879","$4,028,040","0","2020","19",""
"","Malachi Flynn","2021","PG","TOR","$2,048,040","$0","$2,048,040","0.018","$2,048,040","$2,504,346","4","$10,017,385","$3,998,640","2024","2020","21",""
"","Desmond Bane","2021","SG","MEM","$2,033,160","$0","$2,033,160","0.018","$2,033,160","$2,486,231","4","$9,944,923","$3,969,600","2024","2020","21",""
"","Theo Maledon","2021","PG","OKC","$2,000,000","$0","$2,000,000","0.018","$2,000,000","$1,966,667","3","$5,900,000","$4,000,000","2024","2020","18",""
"","Kenrich Williams","2021","SF","OKC","$2,000,000","$0","$2,000,000","0.018","$2,000,000","$2,000,000","3","$6,000,000","$6,166,763","0","2020","25",""
"","Damian Jones","2021","C","SAC","$1,977,011","$0","$1,977,011","0.018","$1,977,011","$1,107,488","2","$2,214,976","$9,666,306","2022","2020","24",""
"","Damion Lee","2021","SG","GSW","$1,910,860","$0","$1,910,860","0.017","$1,910,860","$1,505,328","3","$4,515,983","$4,704,223","2022","2019","26",""
"","Shake Milton","2021","SG","PHI","$1,846,738","$0","$1,846,738","0.016","$1,846,738","$1,664,676","3","$4,994,028","$4,903,672","2023","2019","22",""
"","Jalen Brunson","2021","PG","DAL","$1,802,057","$0","$1,802,057","0.016","$1,802,057","$1,528,193","4","$6,112,770","$6,024,217","2022","2018","21",""
"","Mitchell Robinson","2021","C","NYK","$1,802,057","$0","$1,802,057","0.016","$1,802,057","$1,569,671","3","$4,709,013","$6,413,588","2022","2018","19",""
"","Nicolas Claxton","2021","C","BKN","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,399,637","3","$4,198,912","$4,142,768","2022","2019","19",""
"","Cody Martin","2021","SF","CHA","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,491,304","3","$4,473,912","$4,400,580","2022","2019","23",""
"","Jalen McDaniels","2021","SF","CHA","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,532,398","4","$6,129,593","$4,142,768","2023","2019","20",""
"","Dean Wade","2021","PF","CLE","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,401,571","4","$5,606,283","$3,675,602","0","2019","22",""
"","Vlatko Cancar","2021","PF","DEN","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,399,637","3","$4,198,912","$4,142,768","2022","2019","21",""
"","Bruno Fernando","2021","C","HOU","$1,782,621","$0","$1,782,621","0.016","$604,452","$1,566,867","3","$4,700,602","$4,613,102","2022","2019","20",""
"","Kevin Porter Jr.","2021","PG","HOU","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$2,002,298","4","$8,009,193","$4,791,562","0","2019","18",""
"","Terance Mann","2021","SG","LAC","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,433,534","3","$4,300,602","$4,238,102","0","2019","22",""
"","Jaylen Nowell","2021","SG","MIN","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,657,821","4","$6,631,283","$4,613,102","2023","2019","19",""
"","Naz Reid","2021","C","MIN","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,532,398","4","$6,129,593","$4,142,768","2023","2019","19",""
"","Luguentz Dort","2021","SG","OKC","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,346,733","4","$5,386,930","$3,456,249","2023","2019","19",""
"","Isaiah Roby","2021","PF","OKC","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,682,821","4","$6,731,283","$4,800,602","2023","2019","20",""
"","Eric Paschall","2021","PF","UTA","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,399,637","3","$4,198,912","$4,142,768","2022","2019","22",""
"","Daniel Gafford","2021","C","WAS","$1,782,621","$0","$1,782,621","0.016","$1,782,621","$1,532,398","4","$6,129,593","$4,142,768","0","2019","20",""
"","Chimezie Metu","2021","C","SAC","$1,762,796","$0","$1,762,796","0.016","$1,762,796","$1,457,885","3","$4,373,656","$4,679,559","2023","2020","22",""
"","Yuta Watanabe","2021","SF","TOR","$1,762,796","$0","$1,762,796","0.016","$1,762,796","$1,042,345","2","$2,084,689","$2,084,689","2022","2020","25",""
"","Juan Toscano-Anderson","2021","SF","GSW","$1,701,593","$0","$1,701,593","0.015","$1,701,593","$1,029,944","2","$2,059,888","$2,410,077","2022","2020","26",""
"","Oshae Brissett","2021","SF","IND","$1,701,593","$0","$1,701,593","0.015","$1,701,593","$1,435,261","3","$4,305,784","$2,957,086","2023","2020","21",""
"","Nick Richards","2021","C","CHA","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,433,534","3","$4,300,602","$2,517,981","0","2020","22",""
"","Lamar Stevens","2021","SF","CLE","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,470,912","4","$5,883,649","$2,170,347","2024","2020","22",""
"","Kenyon Martin Jr.","2021","SF","HOU","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,532,398","4","$6,129,593","$2,416,291","2024","2020","18",""
"","Jae’Sean Tate","2021","SF","HOU","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,481,839","2","$2,963,678","$2,963,678","2023","2020","24",""
"","Xavier Tillman","2021","PF","MEM","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,632,821","4","$6,531,283","$2,817,981","2024","2020","20",""
"","Jordan Nwora","2021","SF","MIL","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,208,146","2","$2,416,291","$2,416,291","2022","2020","21",""
"","Naji Marshall","2021","SF","NOP","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,337,821","4","$5,351,283","$1,637,981","2024","2020","21",""
"","Isaiah Joe","2021","SG","PHI","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,399,637","3","$4,198,912","$2,416,291","2023","2020","20",""
"","Paul Reed","2021","C","PHI","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,303,243","3","$3,909,730","$2,127,109","2023","2020","20",""
"","CJ Elleby","2021","SF","POR","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,208,146","2","$2,416,291","$2,416,291","2022","2020","19",""
"","Elijah Hughes","2021","SF","POR","$1,517,981","$0","$1,517,981","0.014","$514,718","$1,208,146","2","$2,416,291","$2,416,291","2022","2020","21",""
"","Tre Jones","2021","PG","SAS","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,399,637","3","$4,198,912","$2,416,291","2023","2020","19",""
"","Vernon Carey Jr.","2021","C","WAS","$1,517,981","$0","$1,517,981","0.014","$514,718","$2,193,761","3","$6,581,283","$2,867,981","2024","2020","18",""
"","Anthony Gill","2021","PF","WAS","$1,517,981","$0","$1,517,981","0.014","$1,517,981","$1,208,146","2","$2,416,291","$2,416,291","2022","2020","27",""
