"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","Tyler Dorsey","2017","SG","ATL","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","20",""
"","Daniel Theis","2017","PF","BOS","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","24",""
"","Dwayne Bacon","2017","SG","CHA","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","21",""
"","Maxi Kleber","2017","PF","DAL","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","24",""
"","Jordan Bell","2017","C","GSW","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","21",""
"","Jawun Evans","2017","PG","LAC","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2020","2017","20",""
"","Sindarius Thornwell","2017","SG","LAC","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","22",""
"","Thomas Bryant","2017","C","LAL","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","19",""
"","Dillon Brooks","2017","SF","MEM","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","20",""
"","Sterling Brown","2017","SG","MIL","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","21",""
"","Frank Jackson","2017","PG","NOP","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","18",""
"","Dakari Johnson","2017","C","OKC","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","21",""
"","Khem Birch","2017","C","ORL","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$865,615","2019","2017","24",""
"","Brandon Paul","2017","SG","SAS","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$970,615","2019","2017","25",""
"","Alfonzo McKinnie","2017","PF","TOR","$815,615","$0","$815,615","0.008","$815,615","$1,096,929","2","$2,193,857","$815,615","2019","2017","24",""
"","Royce O'Neale","2017","SF","UTA","$815,615","$0","$815,615","0.008","$815,615","$1,270,792","3","$3,812,377","$815,615","2020","2017","23",""
"","Trey Burke","2017","PG","NYK","$784,160","$0","$784,160","0.008","$784,160","$1,289,588","2","$2,579,175","$11,816,318","2019","2017","24",""
"","Alex Poythress","2017","SF","IND","$778,668","$0","$778,668","0.008","$778,668","$1,161,810","2","$2,323,619","$852,412","2019","2017","23",""
"","Dwight Buycks","2017","PG","DET","$748,160","$0","$748,160","0.008","$748,160","$1,174,340","2","$2,348,680","$1,510,597","2019","2017","27",""
"","Tyler Cavanaugh","2017","PF","ATL","$679,919","$0","$679,919","0.007","$679,919","$1,029,081","2","$2,058,161","$729,919","2019","2017","22",""
"","Emeka Okafor","2017","C","NOP","$592,030","$0","$592,030","0.006","$592,030","$1,518,558","2","$3,037,115","$88,681,573","2019","2017","34",""
"","DeAndre Liggins","2017","SG","NOP","$588,120","$0","$588,120","0.006","$588,120","$1,191,568","2","$2,383,135","$3,813,656","2019","2017","28",""
"","Marco Belinelli","2017","SG","PHI","$776,217","$0","$490,461","0.005","$776,217","$776,217","1","$776,217","$37,155,001","2018","2017","30",""
"","Joe Johnson","2017","SG","HOU","$749,905","$0","$473,835","0.005","$749,905","$749,905","1","$749,905","$214,797,154","2018","2017","35",""
"","Ersan Ilyasova","2017","PF","PHI","$565,718","$0","$357,454","0.004","$565,718","$565,718","1","$565,718","$67,753,372","0","2017","29",""
"","Corey Brewer","2017","SG","OKC","$539,405","$0","$340,829","0.003","$539,405","$539,405","1","$539,405","$52,924,172","2018","2017","30",""
"","Trevor Booker","2017","PF","IND","$446,138","$0","$332,516","0.003","$446,138","$446,138","1","$446,138","$34,615,051","2018","2017","29",""
"","Shabazz Muhammad","2017","SF","MIL","$347,525","$0","$324,203","0.003","$347,525","$347,525","1","$347,525","$10,548,440","2018","2017","24",""
"","Derrick Rose","2017","PG","MIN","$418,607","$0","$290,951","0.003","$418,607","$418,607","1","$418,607","$118,021,979","2018","2017","28",""
"","Kyle Collinsworth","2017","PG","DAL","$290,304","$0","$290,304","0.003","$290,304","$1,095,689","3","$3,287,066","$452,464","2020","2017","25",""
"","Wade Baldwin","2017","PG","POR","$229,892","$0","$229,892","0.002","$229,892","$887,422","2","$1,774,843","$3,898,052","2019","2017","20",""
"","Ramon Sessions","2017","PG","WAS","$355,218","$0","$224,448","0.002","$355,218","$355,218","1","$355,218","$35,406,275","2018","2017","30",""
"","Troy Williams","2017","SF","NYK","$222,476","$0","$222,476","0.002","$222,476","$883,714","2","$1,767,427","$2,494,341","2019","2017","22",""
"","Georgios Papagiannis","2017","C","POR","$185,397","$0","$185,397","0.002","$185,397","$865,174","2","$1,730,348","$4,763,156","2019","2017","19",""
"","Shaquille Harrison","2017","PG","PHX","$175,000","$0","$175,000","0.002","$175,000","$758,241","2","$1,516,482","$267,160","2019","2017","23",""
"","Travis Wear","2017","SF","LAL","$148,318","$0","$148,318","0.002","$148,318","$148,318","1","$148,318","$803,972","2018","2017","26",""
"","Antonius Cleveland","2017","SG","ATL","$133,632","$0","$133,632","0.001","$133,632","$1,665,197","2","$3,330,394","$225,792","2019","2017","22",""
"","Brandon Jennings","2017","PG","MIL","$130,911","$0","$130,911","0.001","$130,911","$1,176,857","2","$2,353,714","$40,092,704","2019","2017","27",""
"","Emeka Okafor","2017","C","NOP","$157,875","$0","$99,755","0.001","$157,875","$10,964","12","$131,562","$88,681,573","0","2017","34",""
"","Aaron Harrison","2017","SG","DAL","$91,442","$0","$91,442","0.001","$91,442","$91,442","1","$91,442","$1,075,243","2018","2017","22",""
"","Jeremy Evans","2017","SF","ATL","$104,059","$0","$83,129","0.001","$104,059","$10,406","10","$104,059","$8,819,025","0","2017","29",""
"","Jarell Eddie","2017","SF","BOS","$86,119","$0","$83,129","0.001","$86,119","$8,612","10","$86,119","$1,071,365","0","2017","25",""
"","Jarell Eddie","2017","SF","CHI","$86,119","$0","$83,129","0.001","$86,119","$8,612","10","$86,119","$1,071,365","0","2017","25",""
"","Derrick Williams","2017","PF","CLE","$104,059","$0","$83,129","0.001","$104,059","$10,406","10","$104,059","$29,366,934","0","2017","25",""
"","Aaron Harrison","2017","SG","DAL","$83,129","$0","$83,129","0.001","$83,129","$8,313","10","$83,129","$1,075,243","0","2017","22",""
"","Sean Kilpatrick","2017","SG","LAC","$86,119","$0","$83,129","0.001","$86,119","$8,612","10","$86,119","$6,142,965","0","2017","26",""
"","Sean Kilpatrick","2017","SG","LAC","$86,119","$0","$83,129","0.001","$86,119","$8,612","10","$86,119","$6,142,965","0","2017","26",""
"","MarShon Brooks","2017","SG","MEM","$86,119","$0","$83,129","0.001","$86,119","$8,612","10","$86,119","$137,790","0","2017","27",""
"","Marquis Teague","2017","PG","MEM","$83,129","$0","$83,129","0.001","$83,129","$8,313","10","$83,129","$3,210,585","0","2017","23",""
"","Briante Weber","2017","PG","MEM","$83,129","$0","$83,129","0.001","$83,129","$8,313","10","$83,129","$849,070","0","2017","24",""
"","Brandon Jennings","2017","PG","MIL","$119,010","$0","$83,129","0.001","$119,010","$11,901","10","$119,010","$40,092,704","0","2017","27",""
"","DeAndre Liggins","2017","SG","NOP","$89,109","$0","$83,129","0.001","$89,109","$8,911","10","$89,109","$3,813,656","0","2017","28",""
"","DeAndre Liggins","2017","SG","NOP","$89,109","$0","$83,129","0.001","$89,109","$8,911","10","$89,109","$3,813,656","0","2017","28",""
"","Rashad Vaughn","2017","SG","ORL","$83,129","$0","$83,129","0.001","$83,129","$8,313","10","$83,129","$5,599,378","0","2017","20",""
"","Rashad Vaughn","2017","SG","ORL","$83,129","$0","$83,129","0.001","$83,129","$8,313","10","$83,129","$5,599,378","0","2017","20",""
"","Emeka Okafor","2017","C","PHI","$131,562","$0","$83,129","0.001","$131,562","$13,156","10","$131,562","$88,681,573","0","2017","34",""
"","Brandon Rush","2017","SG","POR","$119,602","$0","$83,129","0.001","$119,602","$11,960","10","$119,602","$22,218,360","0","2017","31",""
"","Ramon Sessions","2017","PG","WAS","$131,562","$0","$83,129","0.001","$131,562","$13,156","10","$131,562","$35,406,275","0","2017","30",""
"","Brandon Jennings","2017","PG","WAS","$119,010","$0","$83,129","0.001","$119,010","$11,901","10","$119,010","$40,092,704","0","2017","27",""
"","Xavier Silas","2017","SG","BOS","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$85,617","0","2017","28",""
"","Okaro White","2017","PF","CLE","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$2,644,192","0","2017","24",""
"","Scotty Hopson","2017","SF","DAL","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$1,462,559","0","2017","27",""
"","Demetrius Jackson","2017","PG","HOU","$74,159","$0","$74,159","0.001","$74,159","$74,159","1","$74,159","$1,617,017","0","2017","22",""
"","Travis Wear","2017","SF","LAL","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$803,972","0","2017","26",""
"","Travis Wear","2017","SF","LAL","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$803,972","0","2017","26",""
"","Larry Drew II","2017","PG","NOP","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$307,163","0","2017","26",""
"","Larry Drew II","2017","PG","NOP","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$307,163","0","2017","26",""
"","Troy Williams","2017","SF","NYK","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$2,494,341","0","2017","22",""
"","Troy Williams","2017","SF","NYK","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$2,494,341","0","2017","22",""
"","Larry Drew II","2017","PG","PHI","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$307,163","0","2017","26",""
"","Georgios Papagiannis","2017","C","POR","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$4,763,156","0","2017","19",""
"","David Stockton","2017","PG","UTA","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$234,593","0","2017","25",""
"","David Stockton","2017","PG","UTA","$74,159","$0","$74,159","0.001","$74,159","$7,416","10","$74,159","$234,593","0","2017","25",""
"","Jordan Crawford","2017","SG","NOP","$67,609","$0","$58,190","0.001","$67,609","$67,609","1","$67,609","$5,857,765","2018","2017","28",""
"","Nigel Hayes","2017","PF","SAC","$55,296","$0","$55,296","0.001","$55,296","$716,769","2","$1,433,538","$243,536","2019","2017","22",""
"","MarShon Brooks","2017","SG","MEM","$51,671","$0","$51,671","0.001","$51,671","$853,882","2","$1,707,763","$137,790","2019","2017","27",""
"","Antonius Cleveland","2017","SG","ATL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$225,792","0","2017","22",""
"","Antonius Cleveland","2017","SG","ATL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$225,792","0","2017","22",""
"","Jaylen Johnson","2017","PF","CHI","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$46,080","0","2017","20",""
"","Marcus Thornton","2017","SG","CLE","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$46,080","0","2017","23",""
"","Kyle Collinsworth","2017","PG","DAL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$452,464","2018","2017","25",""
"","Kyle Collinsworth","2017","PG","DAL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$452,464","0","2017","25",""
"","Jameel Warney","2017","PF","DAL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$66,080","0","2017","22",""
"","Le'Bryan Nash","2017","SF","HOU","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$46,080","0","2017","24",""
"","Trey McKinney-Jones","2017","SG","IND","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$46,080","0","2017","26",""
"","Nigel Hayes","2017","PF","LAL","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$243,536","0","2017","22",""
"","Xavier Rathan-Mayes","2017","SG","MEM","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$46,080","0","2017","22",""
"","Walter Lemon Jr.","2017","PG","NOP","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$92,160","0","2017","24",""
"","Walter Lemon Jr.","2017","PG","NOP","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$92,160","0","2017","24",""
"","Shaquille Harrison","2017","PG","PHX","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$267,160","0","2017","23",""
"","Shaquille Harrison","2017","PG","PHX","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$267,160","0","2017","23",""
"","Nigel Hayes","2017","PF","TOR","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$243,536","0","2017","22",""
"","Nigel Hayes","2017","PF","TOR","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$243,536","0","2017","22",""
"","Naz Mitrou-Long","2017","PG","UTA","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$92,160","0","2017","23",""
"","Naz Mitrou-Long","2017","PG","UTA","$46,080","$0","$46,080","0.000","$46,080","$4,608","10","$46,080","$92,160","0","2017","23",""
"","Jonathan Gibson","2017","PG","BOS","$44,495","$0","$44,495","0.000","$44,495","$44,495","1","$44,495","$725,432","2018","2017","29",""
"","David Stockton","2017","PG","UTA","$44,495","$0","$44,495","0.000","$44,495","$794,723","2","$1,589,446","$234,593","2019","2017","25",""
"","Okaro White","2017","PF","CLE","$37,079","$0","$37,079","0.000","$37,079","$791,015","2","$1,582,030","$2,644,192","2019","2017","24",""
"","Omari Johnson","2017","SF","MEM","$27,648","$0","$27,648","0.000","$27,648","$702,945","2","$1,405,890","$27,648","2019","2017","27",""
"","Quinn Cook","2017","PG","GSW","$14,832","$0","$14,832","0.000","$14,832","$779,892","2","$1,559,783","$251,723","2019","2017","23",""
"","C.J. Williams","2017","SG","LAC","$13,824","$0","$13,824","0.000","$13,824","$998,921","3","$2,996,762","$13,824","2020","2017","26",""
"","Kendrick Perkins","2017","C","CLE","$13,156","$0","$8,313","0.000","$13,156","$1,193,311","2","$2,386,622","$57,750,424","2019","2017","32",""
"","Lorenzo Brown","2017","PG","TOR","$8,612","$0","$8,313","0.000","$8,612","$8,612","1","$8,612","$677,087","2018","2017","26",""
"","Ty Lawson","2017","PG","WAS","$11,901","$0","$8,313","0.000","$11,901","$11,901","1","$11,901","$43,015,316","2018","2017","29",""
"","Amile Jefferson","2017","PF","MIN","$4,608","$0","$4,608","0.000","$4,608","$4,608","1","$4,608","$4,608","2018","2017","23",""
