"Rank","Player","Year","Pos","Team","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age",""
"","LaVoy Allen","2015","PF","IND","$3,550,000","$0","$4,050,000","0.058","$4,050,000","$4,025,000","2","$8,050,000","$11,439,356","2018","2015","25",""
"","Thabo Sefolosha","2015","SF","ATL","$4,000,000","$0","$4,000,000","0.057","$4,000,000","$4,000,000","3","$12,000,000","$29,731,326","2017","2014","29",""
"","Jordan Hill","2015","C","IND","$4,000,000","$0","$4,000,000","0.057","$4,000,000","$4,000,000","1","$4,000,000","$27,451,339","2016","2015","27",""
"","Ian Mahinmi","2015","C","IND","$4,000,000","$0","$4,000,000","0.057","$4,000,000","$4,000,000","4","$16,000,000","$20,501,543","2016","2012","25",""
"","Alan Anderson","2015","SG","WAS","$4,000,000","$0","$4,000,000","0.057","$4,000,000","$4,000,000","1","$4,000,000","$7,850,382","2016","2015","32",""
"","Raymond Felton","2015","PG","DAL","$3,950,313","$0","$3,950,313","0.056","$3,950,313","$3,715,383","4","$14,861,532","$46,778,962","2016","2012","27",""
"","Nemanja Bjelica","2015","PF","MIN","$3,950,001","$0","$3,950,001","0.056","$3,950,001","$3,900,000","3","$11,700,000","$3,950,001","2018","2015","26",""
"","Harrison Barnes","2015","SF","GSW","$3,873,398","$0","$3,873,398","0.055","$3,873,398","$2,192,970","4","$8,771,880","$12,645,278","2016","2012","19",""
"","Marreese Speights","2015","PF","GSW","$3,815,000","$0","$3,815,000","0.055","$3,815,000","$3,657,500","3","$10,972,500","$22,337,618","2016","2013","25",""
"","Alex Len","2015","C","PHX","$3,807,120","$0","$3,807,120","0.054","$3,807,120","$3,943,345","4","$15,773,381","$10,949,760","2017","2013","19",""
"","Dante Exum","2015","PG","UTA","$3,777,720","$0","$3,777,720","0.054","$3,777,720","$4,081,356","4","$16,325,425","$7,392,720","2018","2014","18",""
"","Kyle O'Quinn","2015","C","NYK","$3,750,000","$0","$3,750,000","0.054","$3,750,000","$4,003,125","4","$16,012,500","$6,242,987","2019","2015","24",""
"","Nick Collison","2015","PF","OKC","$3,750,000","$0","$3,750,000","0.054","$3,750,000","$3,750,000","2","$7,500,000","$53,605,356","2017","2015","34",""
"","Mario Hezonja","2015","SG","ORL","$3,741,480","$0","$3,741,480","0.053","$3,741,480","$3,909,880","3","$11,729,640","$3,741,480","2018","2015","19",""
"","Patty Mills","2015","PG","SAS","$3,245,614","$0","$3,578,947","0.051","$3,578,947","$4,333,333","3","$13,000,000","$11,296,734","2017","2014","25",""
"","Terrence Ross","2015","SG","TOR","$3,553,917","$0","$3,553,917","0.051","$3,553,917","$2,897,459","4","$11,589,837","$11,589,837","0","2012","20",""
"","Matt Barnes","2015","SF","MEM","$3,542,500","$0","$3,542,500","0.051","$3,542,500","$3,396,250","3","$10,188,750","$22,729,459","2016","2013","32",""
"","Will Barton","2015","SG","DEN","$3,533,333","$0","$3,533,333","0.050","$3,533,333","$3,533,333","3","$10,599,999","$5,787,448","2018","2015","23",""
"","Nerlens Noel","2015","C","PHI","$3,457,800","$0","$3,457,800","0.049","$3,457,800","$3,582,433","4","$14,329,730","$9,945,240","2017","2013","18",""
"","Marcus Smart","2015","PG","BOS","$3,431,040","$0","$3,431,040","0.049","$3,431,040","$3,707,815","4","$14,831,260","$6,714,360","2018","2014","19",""
"","Evan Turner","2015","SG","BOS","$3,425,510","$0","$3,425,510","0.049","$3,425,510","$3,351,755","2","$6,703,510","$27,261,585","2016","2014","25",""
"","Bojan Bogdanovic","2015","SF","BKN","$3,425,510","$0","$3,425,510","0.049","$3,425,510","$3,425,510","3","$10,276,530","$6,703,510","2017","2014","24",""
"","Willie Cauley-Stein","2015","C","SAC","$3,398,280","$0","$3,398,280","0.049","$3,398,280","$3,837,619","4","$15,350,475","$3,398,280","2019","2015","21",""
"","Quincy Pondexter","2015","SG","NOP","$3,382,023","$0","$3,382,023","0.048","$3,382,023","$3,500,000","4","$14,000,000","$11,989,837","2018","2014","25",""
"","Paul Pierce","2015","SF","LAC","$3,376,000","$0","$3,376,000","0.048","$3,376,000","$3,527,920","3","$10,583,760","$190,508,032","2018","2015","37",""
"","Anthony Morrow","2015","SG","OKC","$3,344,000","$0","$3,344,000","0.048","$3,344,000","$3,344,000","3","$10,032,000","$19,969,470","2017","2014","28",""
"","Mike Scott","2015","PF","ATL","$3,333,333","$0","$3,333,333","0.048","$3,333,333","$3,333,333","3","$10,000,000","$7,929,142","2017","2014","25",""
"","Drew Gooden","2015","PF","WAS","$3,300,000","$0","$3,300,000","0.047","$3,300,000","$3,423,500","2","$6,847,000","$73,823,014","2017","2015","33",""
"","Andre Drummond","2015","C","DET","$3,272,090","$0","$3,272,090","0.047","$3,272,090","$2,664,793","4","$10,659,170","$10,659,170","2016","2012","18",""
"","K.J. McDaniels","2015","SG","HOU","$3,189,793","$0","$3,189,793","0.046","$3,189,793","$3,261,563","2","$6,523,126","$3,697,129","2017","2015","21",""
"","Ben McLemore","2015","SG","SAC","$3,156,600","$0","$3,156,600","0.045","$3,156,600","$3,271,931","4","$13,087,722","$9,078,840","2017","2013","19",""
"","Randy Foye","2015","SG","OKC","$3,135,000","$0","$3,135,000","0.045","$1,014,265","$3,045,000","3","$9,135,000","$30,777,133","2016","2013","29",""
"","Julius Randle","2015","PF","LAL","$3,132,240","$0","$3,132,240","0.045","$3,132,240","$3,386,491","4","$13,545,962","$6,129,600","2018","2014","19",""
"","Austin Rivers","2015","SG","LAC","$3,110,796","$0","$3,110,796","0.044","$3,110,796","$3,227,451","2","$6,454,902","$10,128,036","2017","2015","22",""
"","Emmanuel Mudiay","2015","PG","DEN","$3,102,240","$0","$3,102,240","0.044","$3,102,240","$3,505,000","4","$14,020,000","$3,102,240","2019","2015","18",""
"","Meyers Leonard","2015","PF","POR","$3,075,879","$0","$3,075,879","0.044","$3,075,879","$2,435,620","4","$9,742,479","$9,742,479","2016","2012","19",""
"","Norris Cole","2015","PG","NOP","$3,036,927","$0","$3,036,927","0.043","$3,036,927","$3,036,927","1","$3,036,927","$8,120,674","2016","2015","26",""
"","Jeremy Lamb","2015","SG","CHA","$3,034,356","$0","$3,034,356","0.043","$3,034,356","$2,341,929","4","$9,367,716","$9,367,716","0","2012","19",""
"","D.J. Augustin","2015","PG","DEN","$3,000,000","$0","$3,000,000","0.043","$970,588","$3,000,000","2","$6,000,000","$21,262,263","2016","2014","26",""
"","Anthony Tolliver","2015","PF","DET","$3,000,000","$0","$3,000,000","0.043","$3,000,000","$3,000,000","2","$6,000,000","$12,641,489","2016","2014","28",""
"","Brandon Bass","2015","PF","LAL","$3,000,000","$0","$3,000,000","0.043","$3,000,000","$3,067,500","2","$6,135,000","$36,229,362","2017","2015","29",""
"","Jerryd Bayless","2015","PG","MIL","$3,000,000","$0","$3,000,000","0.043","$3,000,000","$3,000,000","2","$6,000,000","$21,012,904","2016","2014","25",""
"","Kirk Hinrich","2015","SG","ATL","$2,854,940","$0","$2,996,008","0.043","$2,996,008","$2,793,470","2","$5,586,940","$72,229,132","2016","2014","32",""
"","John Henson","2015","PF","MIL","$2,943,221","$0","$2,943,221","0.042","$2,943,221","$3,183,295","4","$12,733,181","$8,639,181","2016","2012","21",""
"","Luis Scola","2015","PF","TOR","$2,900,000","$0","$2,900,000","0.041","$2,900,000","$2,900,000","1","$2,900,000","$57,676,370","2016","2015","34",""
"","Tibor Pleiss","2015","C","UTA","$2,900,000","$0","$2,900,000","0.041","$2,900,000","$3,000,000","3","$9,000,000","$2,900,000","2018","2015","25",""
"","Maurice Harkless","2015","SF","POR","$2,894,059","$0","$2,894,059","0.041","$2,894,059","$2,080,925","4","$8,323,699","$8,323,699","2016","2012","18",""
"","Kentavious Caldwell-Pope","2015","SG","DET","$2,891,760","$0","$2,891,760","0.041","$2,891,760","$2,998,910","4","$11,995,639","$8,317,320","2017","2013","19",""
"","Nik Stauskas","2015","SG","PHI","$2,869,440","$0","$2,869,440","0.041","$2,869,440","$3,103,867","4","$12,415,467","$5,615,280","2018","2014","20",""
"","Udonis Haslem","2015","PF","MIA","$2,854,940","$0","$2,854,940","0.041","$2,854,940","$2,793,470","2","$5,586,940","$51,766,356","2016","2014","33",""
"","Brian Roberts","2015","PG","POR","$2,854,940","$0","$2,854,940","0.041","$923,657","$2,793,470","2","$5,586,940","$6,849,416","2016","2014","28",""
"","Dante Cunningham","2015","PF","NOP","$2,850,000","$0","$2,850,000","0.041","$2,850,000","$2,978,250","3","$8,934,750","$10,781,481","2018","2015","27",""
"","Stanley Johnson","2015","SF","DET","$2,841,960","$0","$2,841,960","0.041","$2,841,960","$3,212,511","4","$12,850,042","$2,841,960","2019","2015","18",""
"","Omri Casspi","2015","SF","SAC","$2,836,186","$0","$2,836,186","0.041","$2,836,186","$2,900,000","2","$5,800,000","$10,626,377","2017","2015","26",""
"","Darrell Arthur","2015","PF","DEN","$2,814,000","$0","$2,814,000","0.040","$2,814,000","$2,877,315","2","$5,754,630","$17,291,952","2017","2015","26",""
"","Kevin Seraphin","2015","PF","NYK","$2,814,000","$0","$2,814,000","0.040","$2,814,000","$2,814,000","1","$2,814,000","$14,187,010","2016","2015","25",""
"","Manu Ginobili","2015","SG","SAS","$2,814,000","$0","$2,814,000","0.040","$2,814,000","$2,877,315","2","$5,754,630","$97,778,600","2017","2015","37",""
"","Bismack Biyombo","2015","C","TOR","$2,814,000","$0","$2,814,000","0.040","$2,814,000","$2,877,315","2","$5,754,630","$14,913,319","2017","2015","22",""
"","Trey Burke","2015","PG","UTA","$2,658,240","$0","$2,658,240","0.038","$2,658,240","$2,758,040","4","$11,032,158","$7,645,560","2017","2013","20",""
"","Noah Vonleh","2015","PF","POR","$2,637,720","$0","$2,637,720","0.038","$2,637,720","$2,854,628","4","$11,418,513","$5,161,920","2018","2014","18",""
"","Tyler Zeller","2015","C","BOS","$2,616,975","$0","$2,616,975","0.037","$2,616,975","$1,879,324","4","$7,517,295","$7,517,295","2016","2012","21",""
"","Frank Kaminsky","2015","PF","CHA","$2,612,520","$0","$2,612,520","0.037","$2,612,520","$2,954,491","4","$11,817,962","$2,612,520","2019","2015","21",""
"","C.J. McCollum","2015","SG","POR","$2,525,160","$0","$2,525,160","0.036","$2,525,160","$2,620,615","4","$10,482,459","$7,262,880","0","2013","21",""
"","Elfrid Payton","2015","PG","ORL","$2,505,720","$0","$2,505,720","0.036","$2,505,720","$2,712,375","4","$10,849,500","$4,903,560","2018","2014","19",""
"","Joel Anthony","2015","C","DET","$2,500,000","$0","$2,500,000","0.036","$2,500,000","$2,500,000","2","$5,000,000","$22,011,738","2017","2015","32",""
"","Leandro Barbosa","2015","SG","GSW","$2,500,000","$0","$2,500,000","0.036","$2,500,000","$2,500,000","1","$2,500,000","$41,560,015","2016","2015","32",""
"","James Johnson","2015","PF","TOR","$2,500,000","$0","$2,500,000","0.036","$2,500,000","$2,500,000","2","$5,000,000","$13,275,387","2016","2014","26",""
"","Terrence Jones","2015","PF","HOU","$2,489,529","$0","$2,489,529","0.036","$2,489,529","$1,786,262","4","$7,145,049","$7,145,049","2016","2012","19",""
"","Justise Winslow","2015","SF","MIA","$2,481,720","$0","$2,481,720","0.035","$2,481,720","$2,807,282","4","$11,229,126","$2,481,720","0","2015","18",""
"","Shelvin Mack","2015","PG","UTA","$2,433,333","$0","$2,433,333","0.035","$787,255","$2,433,333","3","$7,300,000","$6,786,349","2017","2014","23",""
"","Michael Carter-Williams","2015","PG","MIL","$2,399,040","$0","$2,399,040","0.034","$2,399,040","$2,520,882","4","$10,083,526","$6,900,000","2017","2013","21",""
"","Andrew Nicholson","2015","PF","ORL","$2,380,593","$0","$2,380,593","0.034","$2,380,593","$1,706,648","4","$6,826,593","$6,826,593","2016","2012","22",""
"","Doug McDermott","2015","SF","CHI","$2,380,440","$0","$2,380,440","0.034","$2,380,440","$2,609,109","4","$10,436,434","$4,658,400","2018","2014","21",""
"","Myles Turner","2015","C","IND","$2,357,760","$0","$2,357,760","0.034","$2,357,760","$2,700,451","4","$10,801,804","$2,357,760","0","2015","18",""
"","Donatas Motiejunas","2015","PF","HOU","$2,288,205","$0","$2,288,205","0.033","$2,288,205","$1,639,061","4","$6,556,245","$6,556,245","2016","2012","21",""
"","Evan Fournier","2015","SG","ORL","$2,288,204","$0","$2,288,204","0.033","$2,288,204","$1,639,061","4","$6,556,244","$6,556,244","2016","2012","19",""
"","Steven Adams","2015","C","OKC","$2,279,040","$0","$2,279,040","0.033","$2,279,040","$2,423,849","4","$9,695,397","$6,554,880","0","2013","19",""
"","Jared Sullinger","2015","PF","BOS","$2,269,260","$0","$2,269,260","0.032","$2,269,260","$1,591,605","4","$6,366,420","$6,366,420","2016","2012","19",""
"","Aaron Brooks","2015","PG","CHI","$2,250,000","$0","$2,250,000","0.032","$2,250,000","$2,250,000","1","$2,250,000","$15,146,383","2016","2015","29",""
"","Trey Lyles","2015","PF","UTA","$2,239,800","$0","$2,239,800","0.032","$2,239,800","$2,596,512","4","$10,386,049","$2,239,800","2019","2015","19",""
"","Steve Blake","2015","PG","DET","$2,170,465","$0","$2,170,465","0.031","$2,170,465","$2,123,733","2","$4,247,465","$36,213,954","2016","2014","33",""
"","Ramon Sessions","2015","PG","WAS","$2,170,465","$0","$2,170,465","0.031","$2,170,465","$2,123,733","2","$4,247,465","$26,459,281","2016","2014","27",""
"","Kelly Olynyk","2015","C","BOS","$2,165,160","$0","$2,165,160","0.031","$2,165,160","$2,330,324","4","$9,321,294","$6,227,280","2017","2013","21",""
"","Joe Ingles","2015","SF","UTA","$2,150,000","$0","$2,150,000","0.031","$2,150,000","$2,150,000","2","$4,300,000","$2,657,336","2017","2015","27",""
"","Zach LaVine","2015","SG","MIN","$2,148,360","$0","$2,148,360","0.031","$2,148,360","$2,411,825","4","$9,647,298","$4,204,200","2018","2014","18",""
"","Kendall Marshall","2015","PG","PHI","$2,144,772","$0","$2,144,772","0.031","$2,144,772","$2,000,000","4","$8,000,000","$7,532,305","2019","2015","23",""
"","Jeremy Lin","2015","PG","CHA","$2,139,000","$0","$2,139,000","0.031","$2,139,000","$2,187,128","2","$4,374,255","$28,498,737","2017","2015","26",""
"","Devin Booker","2015","SG","PHX","$2,127,840","$0","$2,127,840","0.030","$2,127,840","$2,496,291","4","$9,985,165","$2,127,840","0","2015","18",""
"","Miles Plumlee","2015","C","MIL","$2,109,293","$0","$2,109,293","0.030","$2,109,293","$1,368,493","4","$5,473,973","$5,473,973","2016","2012","23",""
"","Mo Williams","2015","PG","CLE","$2,100,000","$0","$2,100,000","0.030","$2,100,000","$2,147,250","2","$4,294,500","$63,968,468","2017","2015","32",""
"","David Lee","2015","PF","DAL","$2,085,671","$0","$2,085,671","0.030","$2,085,671","$2,085,671","1","$2,085,671","$90,465,443","2016","2015","31",""
"","Beno Udrih","2015","PG","MIA","$2,080,465","$0","$2,080,465","0.030","$1,888,953","$2,080,465","1","$2,080,465","$41,721,291","0","2015","32",""
"","Shabazz Muhammad","2015","SF","MIN","$2,056,920","$0","$2,056,920","0.029","$2,056,920","$2,240,575","4","$8,962,299","$5,916,000","2017","2013","20",""
"","T.J. Warren","2015","SF","PHX","$2,041,080","$0","$2,041,080","0.029","$2,041,080","$2,319,013","4","$9,276,051","$3,994,200","2018","2014","20",""
"","Cameron Payne","2015","PG","OKC","$2,021,520","$0","$2,021,520","0.029","$2,021,520","$2,400,184","4","$9,600,735","$2,021,520","2019","2015","20",""
"","Festus Ezeli","2015","C","GSW","$2,008,748","$0","$2,008,748","0.029","$2,008,748","$1,302,377","4","$5,209,508","$5,209,508","2016","2012","22",""
"","Kent Bazemore","2015","SF","ATL","$2,000,000","$0","$2,000,000","0.029","$2,000,000","$2,000,000","2","$4,000,000","$5,262,476","2016","2014","24",""
"","Giannis Antetokounmpo","2015","SF","MIL","$1,953,960","$0","$1,953,960","0.028","$1,953,960","$2,153,785","4","$8,615,141","$5,619,720","2017","2013","18",""
"","Adreian Payne","2015","PF","MIN","$1,938,840","$0","$1,938,840","0.028","$1,938,840","$1,938,800","3","$5,816,400","$3,794,160","2017","2014","22",""
"","Kelly Oubre Jr.","2015","SF","WAS","$1,920,240","$0","$1,920,240","0.027","$1,920,240","$2,307,138","4","$9,228,550","$1,920,240","2019","2015","19",""
"","Jusuf Nurkic","2015","C","DEN","$1,842,000","$0","$1,842,000","0.026","$1,842,000","$2,118,326","4","$8,473,305","$3,604,680","2018","2014","19",""
"","Lucas Nogueira","2015","C","TOR","$1,842,000","$0","$1,842,000","0.026","$1,842,000","$2,118,326","4","$8,473,305","$3,604,680","2018","2014","21",""
"","Terry Rozier","2015","PG","BOS","$1,824,360","$0","$1,824,360","0.026","$1,824,360","$2,192,428","4","$8,769,710","$1,824,360","2019","2015","20",""
"","Dennis Schröder","2015","PG","ATL","$1,763,400","$0","$1,763,400","0.025","$1,763,400","$1,877,716","4","$7,510,862","$4,802,280","0","2013","19",""
"","James Young","2015","SG","BOS","$1,749,840","$0","$1,749,840","0.025","$1,749,840","$1,749,840","3","$5,249,520","$3,424,320","2017","2014","18",""
"","Rashad Vaughn","2015","SG","MIL","$1,733,040","$0","$1,733,040","0.025","$1,733,040","$2,083,671","4","$8,334,685","$1,733,040","2018","2015","18",""
"","Ryan Kelly","2015","PF","LAL","$1,724,250","$0","$1,724,250","0.025","$1,724,250","$1,687,125","2","$3,374,250","$3,864,430","2016","2014","22",""
"","Joffrey Lauvergne","2015","PF","DEN","$1,709,719","$0","$1,709,719","0.024","$1,709,719","$1,736,573","3","$5,209,719","$3,500,000","2017","2014","22",""
"","Tyler Ennis","2015","PG","MIL","$1,662,360","$0","$1,662,360","0.024","$1,662,360","$1,662,320","3","$4,986,960","$3,253,080","2017","2014","19",""
"","Sam Dekker","2015","SF","HOU","$1,646,400","$0","$1,646,400","0.024","$1,646,400","$1,980,414","4","$7,921,655","$1,646,400","2019","2015","20",""
"","Lance Thomas","2015","SF","NYK","$1,636,842","$0","$1,636,842","0.023","$1,636,842","$1,636,842","1","$1,636,842","$3,708,317","2016","2015","26",""
"","Louis Amundson","2015","PF","NYK","$1,635,476","$0","$1,635,476","0.023","$1,635,476","$1,635,476","1","$1,635,476","$11,268,143","2016","2015","32",""
"","Sergey Karasev","2015","SG","BKN","$1,599,840","$0","$1,599,840","0.023","$1,599,840","$1,533,840","3","$4,601,520","$4,601,520","2016","2013","19",""
"","Gary Harris","2015","SG","DEN","$1,587,480","$0","$1,587,480","0.023","$1,587,480","$1,828,154","4","$7,312,615","$3,106,680","0","2014","19",""
"","Jerian Grant","2015","PG","CHI","$1,572,360","$0","$1,572,360","0.022","$1,572,360","$1,892,139","4","$7,568,554","$1,572,360","2019","2015","22",""
"","Tony Snell","2015","SG","CHI","$1,535,880","$0","$1,535,880","0.022","$1,535,880","$1,696,412","4","$6,785,647","$4,417,320","2017","2013","21",""
"","Bruno Caboclo","2015","SF","TOR","$1,524,000","$0","$1,524,000","0.022","$1,524,000","$1,755,806","4","$7,023,225","$2,982,360","2018","2014","18",""
"","Delon Wright","2015","PG","TOR","$1,509,360","$0","$1,509,360","0.022","$1,509,360","$1,817,185","4","$7,268,738","$1,509,360","2019","2015","22",""
"","Wayne Ellington","2015","SG","BKN","$1,500,000","$0","$1,500,000","0.021","$1,500,000","$1,533,750","2","$3,067,500","$12,075,197","2017","2015","27",""
"","Shane Larkin","2015","PG","BKN","$1,500,000","$0","$1,500,000","0.021","$1,500,000","$1,500,000","2","$3,000,000","$4,643,040","2017","2015","22",""
"","Caron Butler","2015","SF","SAC","$1,499,187","$0","$1,499,187","0.021","$1,499,187","$1,525,423","2","$3,050,846","$81,563,888","2017","2015","34",""
"","David West","2015","PF","SAS","$1,499,187","$0","$1,499,187","0.021","$1,499,187","$1,525,423","2","$3,050,846","$87,216,385","2017","2015","34",""
"","Gorgui Dieng","2015","C","MIN","$1,474,440","$0","$1,474,440","0.021","$1,474,440","$1,647,336","4","$6,589,343","$4,240,560","0","2013","22",""
"","Mitch McGary","2015","PF","OKC","$1,463,040","$0","$1,463,040","0.021","$1,463,040","$1,463,040","3","$4,389,120","$2,863,080","2018","2014","21",""
"","Justin Anderson","2015","SG","DAL","$1,449,000","$0","$1,449,000","0.021","$1,449,000","$1,764,662","4","$7,058,648","$1,449,000","2019","2015","21",""
"","Mason Plumlee","2015","C","POR","$1,415,520","$0","$1,415,520","0.020","$1,415,520","$1,599,943","4","$6,399,770","$4,071,240","2017","2013","22",""
"","Jordan Adams","2015","SG","MEM","$1,404,600","$0","$1,404,600","0.020","$1,404,600","$1,404,600","3","$4,213,800","$2,748,720","2018","2014","19",""
"","Bobby Portis","2015","PF","CHI","$1,391,160","$0","$1,391,160","0.020","$1,391,160","$1,713,877","4","$6,855,506","$1,391,160","2019","2015","19",""
"","Solomon Hill","2015","SF","IND","$1,358,880","$0","$1,358,880","0.019","$1,358,880","$1,302,800","3","$3,908,400","$3,908,400","2016","2013","21",""
"","Rodney Hood","2015","SG","UTA","$1,348,440","$0","$1,348,440","0.019","$1,348,440","$1,608,046","4","$6,432,184","$2,638,800","2018","2014","21",""
"","Rondae Hollis-Jefferson","2015","SF","BKN","$1,335,480","$0","$1,335,480","0.019","$1,335,480","$1,668,205","4","$6,672,819","$1,335,480","2019","2015","19",""
"","Alonzo Gee","2015","SF","NOP","$1,320,000","$0","$1,320,000","0.019","$1,320,000","$1,349,700","2","$2,699,400","$10,638,137","2017","2015","27",""
"","Tim Hardaway Jr.","2015","SG","ATL","$1,304,520","$0","$1,304,520","0.019","$1,304,520","$1,508,381","4","$6,033,525","$3,751,920","2017","2013","20",""
"","Nikola Jokic","2015","C","DEN","$1,300,000","$0","$1,300,000","0.019","$1,300,000","$1,358,500","3","$4,075,500","$1,300,000","2018","2015","19",""
"","Shabazz Napier","2015","PG","ORL","$1,294,440","$0","$1,294,440","0.018","$1,078,700","$1,561,140","4","$6,244,560","$2,533,080","2018","2014","22",""
"","Tyus Jones","2015","PG","MIN","$1,282,080","$0","$1,282,080","0.018","$1,282,080","$1,634,299","4","$6,537,195","$1,282,080","2019","2015","18",""
"","Sasha Kaun","2015","C","CLE","$1,276,000","$0","$1,276,000","0.018","$1,276,000","$1,304,710","2","$2,609,420","$1,276,000","2017","2015","29",""
"","JaVale McGee","2015","C","DAL","$1,270,964","$0","$1,270,964","0.018","$1,270,964","$1,270,964","1","$1,270,964","$51,742,815","2017","2015","26",""
"","Brandon Rush","2015","SG","GSW","$1,270,964","$0","$1,270,964","0.018","$1,270,964","$1,208,325","2","$2,416,649","$18,598,758","2016","2014","28",""
"","Reggie Bullock","2015","SF","DET","$1,252,440","$0","$1,252,440","0.018","$1,252,440","$1,464,451","4","$5,857,804","$3,602,160","2017","2013","21",""
"","Clint Capela","2015","C","HOU","$1,242,720","$0","$1,242,720","0.018","$1,242,720","$1,515,672","4","$6,062,688","$2,431,920","2018","2014","19",""
"","Jarell Martin","2015","PF","MEM","$1,230,840","$0","$1,230,840","0.018","$1,230,840","$1,601,151","4","$6,404,604","$1,230,840","2019","2015","20",""
"","Andre Roberson","2015","SG","OKC","$1,210,800","$0","$1,210,800","0.017","$1,210,800","$1,323,828","4","$5,295,312","$3,112,240","2017","2013","21",""
"","P.J. Hairston","2015","SG","MEM","$1,201,440","$0","$1,201,440","0.017","$402,836","$1,175,580","2","$2,351,160","$2,351,160","2016","2014","21",""
"","Boban Marjanovic","2015","C","SAS","$1,200,000","$0","$1,200,000","0.017","$1,200,000","$1,200,000","1","$1,200,000","$1,200,000","2016","2015","26",""
"","Rudy Gobert","2015","C","UTA","$1,175,880","$0","$1,175,880","0.017","$1,175,880","$1,375,842","4","$5,503,368","$3,382,080","0","2013","20",""
"","Jordan Mickey","2015","PF","BOS","$1,170,960","$0","$1,170,960","0.017","$1,170,960","$1,223,653","3","$3,670,959","$1,170,960","2019","2015","20",""
"","Toney Douglas","2015","SG","NOP","$1,164,858","$0","$1,164,858","0.017","$1,164,858","$1,240,153","2","$2,480,306","$8,691,052","2017","2015","28",""
"","Archie Goodwin","2015","SG","PHX","$1,160,160","$0","$1,160,160","0.017","$1,160,160","$1,357,732","4","$5,430,929","$3,336,840","2017","2013","18",""
"","C.J. Wilcox","2015","SG","LAC","$1,159,680","$0","$1,159,680","0.017","$1,159,680","$1,159,680","3","$3,479,040","$2,269,440","2017","2014","23",""
"","Larry Nance Jr.","2015","PF","LAL","$1,155,600","$0","$1,155,600","0.017","$1,155,600","$1,526,763","4","$6,107,053","$1,155,600","2019","2015","21",""
"","Damjan Rudez","2015","SF","MIN","$1,149,500","$0","$1,149,500","0.016","$1,149,500","$1,124,750","2","$2,249,500","$2,249,500","2017","2014","27",""
"","R.J. Hunter","2015","SG","BOS","$1,148,640","$0","$1,148,640","0.016","$1,148,640","$1,174,440","2","$2,348,880","$1,148,640","2019","2015","21",""
"","Matthew Dellavedova","2015","PG","CLE","$1,147,276","$0","$1,147,276","0.016","$1,147,276","$1,147,276","1","$1,147,276","$2,453,938","2016","2015","24",""
"","Kyle Anderson","2015","SF","SAS","$1,142,880","$0","$1,142,880","0.016","$1,142,880","$1,142,880","3","$3,428,640","$2,236,560","2018","2014","20",""
"","Chris McCullough","2015","PF","BKN","$1,140,240","$0","$1,140,240","0.016","$350,435","$1,267,701","3","$3,803,102","$350,435","2018","2015","19",""
"","Josh Huestis","2015","SF","OKC","$1,140,240","$0","$1,140,240","0.016","$1,140,240","$1,191,520","3","$3,574,560","$1,140,240","2018","2015","23",""
"","Kevon Looney","2015","SF","GSW","$1,131,960","$0","$1,131,960","0.016","$1,131,960","$1,182,880","3","$3,548,640","$1,131,960","2019","2015","18",""
"","Jeremy Evans","2015","SF","DAL","$1,100,602","$0","$1,100,602","0.016","$1,100,602","$1,163,944","2","$2,327,888","$7,437,680","2017","2015","27",""
"","Cole Aldrich","2015","C","LAC","$1,100,602","$0","$1,100,602","0.016","$1,100,602","$1,163,944","2","$2,327,888","$9,409,736","2017","2015","26",""
"","Wesley Johnson","2015","SF","LAC","$1,100,602","$0","$1,100,602","0.016","$1,100,602","$1,163,944","2","$2,327,888","$14,234,351","2017","2015","27",""
"","Luke Babbitt","2015","SF","NOP","$1,100,602","$0","$1,100,602","0.016","$1,100,602","$1,163,944","2","$2,327,888","$7,431,069","2017","2015","25",""
"","Garrett Temple","2015","SG","WAS","$1,100,602","$0","$1,100,602","0.016","$1,100,602","$1,040,843","2","$2,081,686","$4,026,925","2016","2014","27",""
"","Glenn Robinson III","2015","SG","IND","$1,100,000","$0","$1,100,000","0.016","$1,100,000","$1,080,333","3","$3,241,000","$1,607,336","2018","2015","20",""
"","Richaun Holmes","2015","PF","PHI","$1,074,169","$0","$1,074,169","0.015","$1,074,169","$1,292,976","4","$5,171,902","$1,074,169","2019","2015","21",""
"","Jon Leuer","2015","PF","PHX","$1,035,000","$0","$1,035,000","0.015","$1,035,000","$967,500","3","$2,902,500","$4,045,888","2016","2013","23",""
"","E'Twaun Moore","2015","SG","CHI","$1,015,421","$0","$1,015,421","0.015","$1,015,421","$981,792","2","$1,963,584","$4,372,363","2016","2014","24",""
"","James Anderson","2015","SG","SAC","$1,015,421","$0","$1,015,421","0.015","$1,015,421","$1,077,272","2","$2,154,544","$5,164,438","2017","2015","25",""
"","Rakeem Christmas","2015","PF","IND","$1,007,026","$0","$1,007,026","0.014","$1,007,026","$1,052,342","3","$3,157,026","$1,007,026","2019","2015","23",""
"","Joseph Young","2015","PG","IND","$1,007,026","$0","$1,007,026","0.014","$1,007,026","$1,176,917","3","$3,530,750","$1,007,026","2018","2015","22",""
"","Walter Tavares","2015","C","ATL","$1,000,000","$0","$1,000,000","0.014","$1,000,000","$1,004,915","3","$3,014,746","$1,000,000","2018","2015","22",""
