"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"DeMar DeRozan",2020,30,"SF","SAS",68,0.531,0.257,0.54,0.535,0.845,201942,34.1,8.2,15.4,0.1,0.5,8.1,14.9,5.6,6.6,0.6,4.9,5.5,5.6,1,0.3,2.4,2.6,22.1,2316,21.6,0.603,0.033,0.43,0.02,0.154,0.087,0.261,0.014,0.8,0.116,0.263,5.9,1.3,7.3,0.151,2.3,-0.4,1.9,2.3,2316,557,1049,9,35,548,1014,381,451,44,331,375,380,70,20,164,180,1504
"Hamidou Diallo",2020,21,"SF","OKC",46,0.446,0.281,0.485,0.473,0.603,1628977,19.5,2.9,6.4,0.3,1.2,2.5,5.2,0.8,1.4,1,2.7,3.6,0.8,0.8,0.2,1.1,2.2,6.9,896,9.3,0.491,0.193,0.213,0.056,0.147,0.103,0.059,0.02,0.9,0.136,0.184,-0.7,1.1,0.4,0.022,-4.2,0.3,-3.9,-0.4,896,132,296,16,57,116,239,38,63,44,123,167,36,37,9,51,101,318
"Luguentz Dort",2020,20,"SF","OKC",36,0.394,0.297,0.479,0.463,0.792,1629652,22.8,2.4,6.1,0.8,2.8,1.6,3.3,1.2,1.5,0.7,1.6,2.3,0.8,0.9,0.1,0.6,2.7,6.8,820,7.6,0.506,0.463,0.243,0.033,0.075,0.055,0.046,0.018,0.4,0.084,0.141,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,820,86,218,30,101,56,117,42,53,24,57,81,27,31,4,22,97,244
"Terrance Ferguson",2020,21,"SF","OKC",56,0.355,0.292,0.558,0.466,0.75,1628390,22.4,1.4,3.9,0.9,3,0.5,0.9,0.3,0.4,0.4,0.9,1.3,0.9,0.5,0.3,0.6,2.8,3.9,1257,3.7,0.481,0.764,0.091,0.021,0.044,0.033,0.053,0.01,0.012,0.119,0.091,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,1257,78,220,49,168,29,52,15,20,23,51,74,51,27,17,31,155,220
"Evan Fournier",2020,27,"SF","ORL",66,0.467,0.399,0.527,0.56,0.818,203095,31.5,6.6,14.1,2.6,6.6,4,7.5,2.7,3.3,0.3,2.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,2076,16.4,0.595,0.467,0.237,0.9,0.082,0.044,0.166,0.017,0.7,0.109,0.239,2.9,1.7,4.6,0.106,1.4,-0.4,1,1.6,2076,434,929,173,434,261,495,180,220,18,153,171,209,71,15,125,161,1221
"Paul George",2020,29,"SF","LAC",48,0.439,0.412,0.464,0.539,0.876,202331,29.6,7.1,16.3,3.3,7.9,3.9,8.4,4,4.5,0.5,5.2,5.7,3.9,1.4,0.4,2.6,2.4,21.5,1419,21.1,0.589,0.487,0.277,0.018,0.177,0.1,0.211,0.023,0.012,0.125,0.296,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5,1419,343,782,157,381,186,401,190,217,24,248,272,185,68,20,125,113,1033
"Eric Gordon",2020,31,"SF","HOU",36,0.369,0.317,0.469,0.473,0.766,201569,28.2,4.8,12.9,2.7,8.4,2.1,4.4,2.3,3,0.3,1.7,2,1.5,0.6,0.4,1.2,1.9,14.4,1016,10.3,0.51,0.654,0.231,0.9,0.065,0.037,0.079,0.01,0.011,0.078,0.225,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,1016,171,463,96,303,75,160,82,107,9,62,71,54,23,13,43,70,520
"Joe Harris",2020,28,"SF","BRK",69,0.486,0.424,0.553,0.596,0.719,203925,30.8,5.5,11.4,2.5,5.9,3,5.5,0.9,1.3,0.9,3.4,4.3,2.1,0.6,0.2,1.5,2.3,14.5,2123,13.3,0.606,0.518,0.114,0.032,0.112,0.073,0.104,0.9,0.7,0.112,0.183,2.5,1.8,4.3,0.097,0.4,-0.6,-0.2,1,2123,381,784,172,406,209,378,64,89,64,234,298,144,41,17,104,159,998
"Josh Hart",2020,24,"SF","NOP",65,0.423,0.342,0.584,0.537,0.739,1628404,27,3.5,8.2,1.9,5.4,1.6,2.7,1.3,1.8,0.9,5.6,6.5,1.7,1,0.4,1.2,2.5,10.1,1755,11.9,0.563,0.665,0.216,0.037,0.221,0.128,0.082,0.017,0.011,0.114,0.153,1.3,1.8,3.1,0.085,-1.1,0.4,-0.7,0.6,1755,225,532,121,354,104,178,85,115,61,364,425,108,63,23,75,160,656
"Gordon Hayward",2020,29,"SF","BOS",52,0.5,0.383,0.554,0.561,0.855,202330,33.5,6.7,13.5,1.6,4.3,5.1,9.2,2.4,2.8,1.1,5.6,6.7,4.1,0.7,0.4,1.8,1.8,17.5,1740,18.1,0.595,0.317,0.207,0.034,0.178,0.107,0.187,0.011,0.012,0.112,0.211,3.5,2.2,5.7,0.158,2.6,0.1,2.7,2,1740,350,700,85,222,265,478,124,145,55,293,348,212,38,22,96,96,909
"Justin Holiday",2020,30,"SF","IND",73,0.428,0.405,0.477,0.566,0.791,203200,25,2.8,6.7,1.8,4.5,1,2.1,0.7,0.9,0.4,2.8,3.3,1.3,1.2,0.6,0.6,1.9,8.3,1826,12.1,0.585,0.681,0.138,0.019,0.122,0.071,0.067,0.023,0.022,0.079,0.134,1.6,2.6,4.2,0.112,-0.5,1.8,1.3,1.5,1826,208,486,134,331,74,155,53,67,32,206,238,93,87,46,44,137,603
"Rodney Hood",2020,27,"SF","POR",21,0.506,0.493,0.515,0.608,0.778,203918,29.5,4.1,8.2,1.7,3.4,2.5,4.8,1,1.3,0.5,3,3.4,1.5,0.8,0.2,0.9,2.2,11,619,12.2,0.625,0.413,0.157,0.017,0.104,0.061,0.07,0.013,0.6,0.094,0.139,0.9,0.2,1.1,0.084,-0.4,-0.5,-0.9,0.2,619,87,172,35,71,52,101,21,27,10,62,72,32,17,4,19,46,230
"Danuel House Jr.",2020,26,"SF","HOU",63,0.427,0.363,0.549,0.546,0.811,1627863,30.4,3.7,8.6,2,5.6,1.6,2.9,1.2,1.4,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,10.5,1913,11.3,0.572,0.659,0.167,0.031,0.116,0.073,0.061,0.016,0.015,0.085,0.137,1.9,1.8,3.6,0.091,-0.8,0,-0.7,0.6,1913,230,539,129,355,101,184,73,90,57,210,267,85,67,34,54,132,662
"De'Andre Hunter",2020,22,"SF","ATL",63,0.41,0.355,0.454,0.489,0.764,1629631,32,4.4,10.8,1.7,4.8,2.7,6,1.7,2.3,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,12.3,2018,8.6,0.521,0.445,0.211,0.023,0.131,0.076,0.08,0.01,0.7,0.121,0.175,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,2018,280,683,108,304,172,379,110,144,44,242,286,112,44,18,103,182,778
"Chandler Hutchison",2020,23,"SF","CHI",28,0.457,0.316,0.496,0.491,0.59,1628990,18.8,2.9,6.3,0.4,1.4,2.4,4.9,1.6,2.8,0.6,3.2,3.9,0.9,1,0.3,1,1.7,7.8,527,12.4,0.521,0.217,0.446,0.036,0.198,0.113,0.074,0.025,0.013,0.114,0.191,0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,527,80,175,12,38,68,137,46,78,18,90,108,26,27,7,27,47,218
"Andre Iguodala",2020,36,"SF","MIA",21,0.432,0.298,0.585,0.511,0.4,2738,19.9,1.8,4.2,0.7,2.2,1.1,2,0.3,0.7,0.8,2.9,3.7,2.4,0.7,1,1.2,1.7,4.6,418,10.5,0.507,0.534,0.17,0.047,0.157,0.104,0.169,0.016,0.05,0.216,0.127,0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2,418,38,88,14,47,24,41,6,15,17,61,78,51,14,21,26,35,96
"Wes Iwundu",2020,25,"SF","ORL",52,0.416,0.341,0.457,0.476,0.804,1628411,18.3,1.9,4.5,0.5,1.6,1.3,2.9,1.5,1.9,0.5,2.1,2.5,1.2,0.5,0.3,0.5,1.5,5.8,953,10.3,0.544,0.352,0.416,0.026,0.125,0.074,0.088,0.013,0.012,0.086,0.137,0.8,0.8,1.7,0.084,-2.7,0,-2.6,-0.2,953,97,233,28,82,69,151,78,97,24,107,131,60,25,13,26,80,300
"Josh Jackson",2020,22,"SF","MEM",22,0.44,0.319,0.54,0.513,0.7,1628367,17.3,3.2,7.2,1,3.3,2.1,4,1.6,2.3,0.5,2.5,3,1.6,0.8,0.4,1.3,1.8,9,381,14.1,0.547,0.453,0.314,0.031,0.149,0.091,0.131,0.022,0.021,0.134,0.228,0.1,0.5,0.5,0.069,-1,1.1,0.1,0.2,381,70,159,23,72,47,87,35,50,11,55,66,35,18,9,28,40,198
"Justin James",2020,23,"SF","SAC",36,0.417,0.31,0.473,0.47,0.476,1629713,6.4,1,2.3,0.3,0.8,0.7,1.5,0.3,0.6,0.2,0.7,0.9,0.5,0.2,0.3,0.2,0.5,2.5,232,11,0.477,0.345,0.25,0.028,0.129,0.078,0.112,0.013,0.037,0.079,0.189,-0.1,0.2,0.1,0.028,-1.4,0,-1.4,0,232,35,84,9,29,26,55,10,21,6,26,32,18,6,9,8,17,89
"BJ Johnson",2020,24,"SF","ORL",10,0.281,0.333,0.261,0.328,0.9,1629168,8.3,0.9,3.2,0.3,0.9,0.6,2.3,0.9,1,0.3,1.2,1.5,0.3,0.3,0,0.6,0.3,3,83,5.4,0.412,0.281,0.313,0.038,0.161,0.097,0.051,0.018,0,0.142,0.221,-0.2,0.1,-0.1,-0.074,-5.8,-3.2,-9,-0.1,83,9,32,3,9,6,23,9,10,3,12,15,3,3,0,6,3,30
"Keldon Johnson",2020,20,"SF","SAS",17,0.596,0.591,0.597,0.669,0.795,1629640,17.7,3.1,5.2,0.8,1.3,2.4,3.9,2.1,2.6,0.6,2.8,3.4,0.9,0.8,0.1,0.8,1.6,9.1,301,19.1,0.711,0.247,0.494,0.036,0.168,0.102,0.072,0.022,0.6,0.107,0.174,0.8,0.2,1.1,0.174,1.5,0,1.5,0.3,301,53,89,13,22,40,67,35,44,10,47,57,15,14,2,13,28,154
"Derrick Jones Jr.",2020,22,"SF","MIA",59,0.527,0.28,0.677,0.58,0.772,1627884,23.3,3.1,5.9,0.6,2.2,2.5,3.7,1.6,2.1,1.1,2.8,3.9,1.1,1,0.6,0.5,2.2,8.5,1375,14.9,0.62,0.378,0.352,0.056,0.131,0.095,0.067,0.021,0.027,0.069,0.139,2.6,1.8,4.4,0.153,-0.3,1.1,0.7,1,1375,184,349,37,132,147,217,95,123,66,167,233,62,58,38,30,130,500
"Louis King",2020,20,"SF","DET",10,0.381,0.364,0.4,0.476,0,1629663,6.2,0.8,2.1,0.4,1.1,0.4,1,0,0.3,0.1,0.9,1,0.5,0.2,0,0.2,1,2,62,6.2,0.448,0.524,0.143,0.018,0.167,0.092,0.118,0.016,0,0.082,0.171,-0.1,0,0,-0.007,-5.1,-1.1,-6.2,-0.1,62,8,21,4,11,4,10,0,3,1,9,10,5,2,0,2,10,20
"Kevin Knox II",2020,20,"SF","NYK",65,0.359,0.327,0.391,0.44,0.653,1628995,17.9,2.2,6.2,1,3.1,1.2,3.1,1,1.6,0.4,2.4,2.8,0.9,0.4,0.4,0.7,1.6,6.4,1166,8.3,0.47,0.496,0.252,0.025,0.147,0.084,0.074,0.01,0.023,0.092,0.178,-0.5,0.7,0.2,0.007,-3.1,-1.1,-4.2,-0.7,1166,144,401,65,199,79,202,66,101,28,156,184,61,23,28,45,106,419
"Kyle Korver",2020,38,"SF","MIL",58,0.43,0.418,0.482,0.599,0.854,2594,16.6,2.2,5.1,1.7,4.1,0.5,1,0.6,0.7,0.3,1.8,2.1,1.2,0.4,0.2,0.8,1.3,6.7,960,11.3,0.62,0.809,0.14,0.016,0.104,0.063,0.092,0.012,0.011,0.134,0.154,0.9,1.5,2.5,0.124,-0.6,0.7,0.1,0.5,960,126,293,99,237,27,56,35,41,15,107,122,68,26,12,48,78,386
"Zach LaVine",2020,24,"SF","CHI",60,0.45,0.38,0.497,0.526,0.802,203897,34.8,9,20,3.1,8.1,5.9,11.9,4.5,5.6,0.7,4.1,4.8,4.2,1.5,0.5,3.4,2.2,25.5,2085,19.4,0.568,0.404,0.279,0.021,0.138,0.077,0.217,0.02,0.013,0.133,0.317,1.8,2.2,4,0.091,3.3,-0.8,2.5,2.4,2085,539,1199,184,484,355,715,268,334,41,248,289,254,88,28,206,131,1530
"Jake Layman",2020,25,"SF","MIN",23,0.453,0.333,0.533,0.52,0.75,1627774,22,3.5,7.8,1,3.1,2.5,4.7,1,1.4,0.7,1.7,2.5,0.7,0.7,0.4,1,2,9.1,505,10.3,0.544,0.402,0.179,0.034,0.087,0.06,0.044,0.016,0.016,0.111,0.177,0,0.3,0.3,0.03,-2.8,-0.9,-3.7,-0.2,505,81,179,24,72,57,107,24,32,17,40,57,15,17,10,24,47,210
"Kawhi Leonard",2020,28,"SF","LAC",57,0.47,0.378,0.506,0.524,0.886,202695,32.4,9.3,19.9,2.2,5.7,7.2,14.2,6.2,7.1,0.9,6.1,7.1,4.9,1.8,0.6,2.6,2,27.1,1848,26.9,0.589,0.287,0.355,0.031,0.191,0.113,0.264,0.026,0.016,0.102,0.33,5.4,3.3,8.7,0.226,6.5,2.4,8.9,5.1,1848,532,1133,123,325,409,808,356,402,54,348,402,280,103,33,149,113,1543
"Timothe Luwawu-Cabarrot",2020,24,"SF","BRK",47,0.435,0.388,0.505,0.55,0.852,1627789,18.1,2.5,5.7,1.3,3.4,1.2,2.3,1.5,1.7,0.6,2.1,2.7,0.6,0.4,0.1,0.8,2.3,7.8,853,11,0.599,0.595,0.301,0.036,0.116,0.077,0.049,0.01,0.7,0.108,0.168,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,853,117,269,62,160,55,109,69,81,29,98,127,29,18,7,37,106,365
"Terance Mann",2020,23,"SF","LAC",41,0.468,0.35,0.508,0.513,0.667,1629611,8.8,0.9,1.9,0.2,0.5,0.7,1.4,0.4,0.7,0.2,1.1,1.3,1.3,0.3,0.1,0.4,1.1,2.4,362,10.6,0.545,0.253,0.342,0.029,0.126,0.079,0.193,0.014,0.012,0.165,0.126,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0,362,37,79,7,20,30,59,18,27,10,45,55,53,11,5,18,46,99
"Caleb Martin",2020,24,"SF","CHO",18,0.44,0.541,0.362,0.56,0.81,1628997,17.6,2.1,4.7,1.1,2.1,0.9,2.6,0.9,1.2,0.6,1.6,2.1,1.3,0.7,0.4,0.8,1.8,6.2,317,12,0.595,0.44,0.25,0.033,0.1,0.065,0.111,0.019,0.02,0.139,0.15,0.3,0.2,0.5,0.081,-1.6,0.6,-1,0.1,317,37,84,20,37,17,47,17,21,10,28,38,23,12,7,15,32,111
"Cody Martin",2020,24,"SF","CHO",48,0.43,0.234,0.546,0.473,0.646,1628998,18.8,1.9,4.3,0.4,1.6,1.5,2.7,0.9,1.4,0.8,2.5,3.3,2,0.8,0.2,0.9,1.6,5,903,10.5,0.505,0.372,0.314,0.044,0.151,0.096,0.157,0.022,0.9,0.157,0.136,0.2,0.8,1,0.052,-3.1,1,-2.1,0,903,89,207,18,77,71,130,42,65,38,120,158,95,39,9,44,78,238
"Kelan Martin",2020,24,"SF","MIN",31,0.392,0.26,0.541,0.461,0.968,1629103,16,2.3,5.8,0.8,3.1,1.5,2.7,1,1,0.4,2.7,3.1,0.7,0.2,0.3,0.6,1.6,6.4,495,9.2,0.506,0.53,0.171,0.025,0.186,0.102,0.068,0.7,0.015,0.093,0.178,-0.1,0.3,0.2,0.023,-3.3,-1,-4.3,-0.3,495,71,181,25,96,46,85,30,31,12,84,96,23,7,9,20,51,197
"Patrick McCaw",2020,24,"SF","TOR",37,0.414,0.324,0.484,0.485,0.722,1627775,24.5,1.8,4.4,0.6,1.9,1.2,2.5,0.4,0.5,0.5,1.8,2.3,2.1,1.1,0.1,0.8,1.6,4.6,908,7.3,0.5,0.438,0.111,0.023,0.076,0.05,0.115,0.02,0.4,0.146,0.094,0.2,1.2,1.4,0.075,-3.6,1.8,-1.8,0,908,67,162,23,71,44,91,13,18,19,67,86,79,39,4,29,60,170
"Jalen McDaniels",2020,22,"SF","CHO",16,0.471,0.375,0.522,0.536,0.824,1629667,18.3,2.1,4.4,0.6,1.5,1.5,2.9,0.9,1.1,0.9,3.1,4.1,0.8,0.5,0.2,0.7,2.3,5.6,293,10.7,0.574,0.343,0.243,0.054,0.194,0.121,0.068,0.014,0.9,0.124,0.133,0.2,0.2,0.5,0.078,-3.4,0.1,-3.3,-0.1,293,33,70,9,24,24,46,14,17,15,50,65,13,8,3,11,36,89
"Alfonzo McKinnie",2020,27,"SF","CLE",40,0.427,0.215,0.557,0.468,0.71,1628035,14.8,1.8,4.3,0.4,1.6,1.5,2.7,0.6,0.8,0.9,1.9,2.8,0.4,0.6,0.2,0.7,1.8,4.6,593,8.7,0.493,0.38,0.181,0.069,0.144,0.106,0.033,0.019,0.012,0.123,0.152,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5,593,73,171,14,65,59,106,22,31,37,76,113,14,23,8,26,72,182
"Ben McLemore",2020,26,"SF","HOU",71,0.444,0.4,0.656,0.61,0.746,203463,22.8,3.4,7.7,2.5,6.4,0.9,1.3,0.7,0.9,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2,10.1,1619,11.8,0.622,0.829,0.123,0.013,0.089,0.051,0.052,0.013,0.8,0.08,0.16,2.2,1.1,3.3,0.099,0.1,-0.6,-0.5,0.6,1619,242,545,181,452,61,93,50,67,21,136,157,58,45,16,50,155,715
"Khris Middleton",2020,28,"SF","MIL",62,0.497,0.415,0.546,0.575,0.916,203114,29.9,7.6,15.3,2.4,5.7,5.2,9.6,3.4,3.7,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,20.9,1853,21.1,0.619,0.374,0.24,0.025,0.17,0.102,0.222,0.013,0.3,0.116,0.264,4.6,3.3,7.9,0.205,3.4,0.7,4.1,2.9,1853,471,947,147,354,324,593,208,227,44,338,382,265,53,7,137,142,1297
"CJ Miles",2020,32,"SF","WAS",10,0.322,0.314,0.333,0.415,0.75,101139,16.1,1.9,5.9,1.1,3.5,0.8,2.4,1.5,2,0.4,0.8,1.2,1.2,1,0.4,0.4,1.4,6.4,161,11.1,0.472,0.593,0.339,0.026,0.057,0.041,0.1,0.029,0.022,0.056,0.186,0,0.1,0.1,0.035,-1.7,0,-1.7,0,161,19,59,11,35,8,24,15,20,4,8,12,12,10,4,4,14,64
"Malcolm Miller",2020,26,"SF","TOR",28,0.414,0.364,0.571,0.552,0.375,1626259,5.8,0.4,1,0.3,0.8,0.1,0.3,0.1,0.3,0.1,0.5,0.6,0.4,0.2,0.1,0.1,0.6,1.3,162,6.7,0.538,0.759,0.276,0.013,0.089,0.052,0.089,0.015,0.012,0.11,0.096,0.1,0.2,0.3,0.082,-3.5,1.2,-2.3,0,162,12,29,8,22,4,7,3,8,2,14,16,11,5,2,4,18,35
"Adam Mokoka",2020,21,"SF","CHI",11,0.429,0.4,0.462,0.536,0.5,1629690,10.2,1.1,2.5,0.5,1.4,0.5,1.2,0.2,0.4,0.6,0.3,0.9,0.4,0.4,0,0.2,1.5,2.9,112,8.2,0.538,0.536,0.143,0.066,0.031,0.049,0.05,0.017,0,0.063,0.121,0.1,0.1,0.2,0.073,-2.9,-1.2,-4.1,-0.1,112,12,28,6,15,6,13,2,4,7,3,10,4,4,0,2,17,32
"Mychal Mulder",2020,25,"SF","GSW",7,0.388,0.308,0.667,0.507,0.75,1628539,29.1,3.7,9.6,2.3,7.4,1.4,2.1,1.3,1.7,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,11,204,7.8,0.533,0.776,0.179,0.015,0.11,0.061,0.058,0.5,0.4,0.065,0.162,0,0,0.1,0.017,-3.2,-2.9,-6,-0.2,204,26,67,16,52,10,15,9,12,3,20,23,8,2,1,5,20,77
"Dzanan Musa",2020,20,"SF","BRK",40,0.372,0.244,0.479,0.427,0.75,1629058,12.2,1.6,4.3,0.5,2,1.1,2.4,1.1,1.5,0.5,1.6,2.2,1.1,0.4,0,0.9,0.8,4.8,487,9.4,0.484,0.453,0.349,0.046,0.135,0.091,0.126,0.015,0.2,0.154,0.201,-0.3,0.5,0.2,0.016,-3.5,-0.9,-4.4,-0.3,487,64,172,19,78,45,94,45,60,21,65,86,43,15,1,36,30,192
"Svi Mykhailiuk",2020,22,"SF","DET",56,0.41,0.404,0.425,0.552,0.814,1629004,22.6,3,7.2,2.1,5.1,0.9,2.1,1,1.3,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,9,1265,11.2,0.578,0.704,0.173,0.015,0.079,0.047,0.123,0.016,0.3,0.123,0.171,1,0.6,1.6,0.06,-0.7,-1.2,-1.9,0,1265,166,405,115,285,51,120,57,70,17,87,104,106,41,4,61,87,504
"Abdel Nader",2020,26,"SF","OKC",55,0.468,0.375,0.556,0.559,0.773,1627846,15.8,2.2,4.8,0.9,2.3,1.4,2.5,0.9,1.2,0.3,1.6,1.8,0.7,0.4,0.4,0.8,1.4,6.3,867,11.3,0.591,0.487,0.251,0.018,0.106,0.064,0.064,0.013,0.02,0.128,0.17,0.5,0.9,1.3,0.074,-1.2,0.2,-1,0.2,867,123,263,48,128,75,135,51,66,14,86,100,38,23,20,43,78,345
"David Nwaba",2020,27,"SF","BRK",20,0.521,0.429,0.581,0.606,0.667,1628021,13.4,1.9,3.6,0.6,1.4,1.3,2.2,0.9,1.4,0.4,1.9,2.3,0.4,0.6,0.6,0.4,1.6,5.2,268,14,0.627,0.394,0.38,0.032,0.14,0.087,0.043,0.019,0.037,0.088,0.142,0.4,0.4,0.8,0.138,-1,2,1.1,0.2,268,37,71,12,28,25,43,18,27,8,37,45,8,11,12,8,32,104
"Royce O'Neale",2020,26,"SF","UTA",71,0.433,0.377,0.545,0.559,0.764,1626220,28.9,2.2,5.1,1.3,3.4,0.9,1.7,0.6,0.8,0.4,5.1,5.5,2.5,0.8,0.5,0.9,2.8,6.3,2049,9.5,0.578,0.668,0.151,0.015,0.188,0.104,0.116,0.014,0.013,0.135,0.096,1.8,2.5,4.3,0.101,-1.3,2.2,0.9,1.5,2049,158,365,92,244,66,121,42,55,27,362,389,180,59,32,61,202,450
"Miye Oni",2020,22,"SF","UTA",10,0.375,0.368,0.385,0.484,0.8,1629671,10.9,1.2,3.2,0.7,1.9,0.5,1.3,0.4,0.5,0.5,1.2,1.7,0.4,0.4,0.2,0.4,0.9,3.5,109,9.7,0.512,0.594,0.156,0.052,0.117,0.086,0.051,0.018,0.015,0.105,0.153,0,0.1,0.1,0.063,-3.1,-1.1,-4.3,-0.1,109,12,32,7,19,5,13,4,5,5,12,17,4,4,2,4,9,35
"Cedi Osman",2020,24,"SF","CLE",65,0.437,0.383,0.497,0.538,0.67,1626224,29.4,4.1,9.4,1.9,4.9,2.2,4.4,1,1.4,0.6,3,3.6,2.4,0.8,0.2,1.4,2.5,11,1910,10.7,0.552,0.527,0.154,0.022,0.113,0.067,0.116,0.014,0.7,0.123,0.166,1,0.6,1.6,0.04,-1.7,-0.9,-2.6,-0.3,1910,266,609,123,321,143,288,63,94,39,192,231,154,54,16,91,160,718
"Kelly Oubre Jr.",2020,24,"SF","PHO",56,0.452,0.352,0.511,0.517,0.78,1626162,34.5,6.7,14.8,1.9,5.5,4.7,9.3,3.4,4.4,1.2,5.3,6.4,1.5,1.3,0.7,1.5,3.4,18.7,1933,14.9,0.56,0.372,0.298,0.038,0.171,0.104,0.066,0.017,0.018,0.082,0.224,1.7,2.1,3.8,0.093,-0.3,-0.3,-0.5,0.7,1933,373,826,108,307,265,519,192,246,67,294,361,85,71,40,83,192,1046
"Gary Payton II",2020,27,"SF","WAS",29,0.414,0.283,0.5,0.47,0.5,1627780,14.9,1.7,4,0.4,1.6,1.2,2.4,0.1,0.3,0.9,1.9,2.8,1.7,1.1,0.2,0.7,1.9,3.9,432,11.3,0.473,0.397,0.069,0.063,0.142,0.101,0.148,0.036,0.014,0.143,0.134,0,0.4,0.5,0.051,-3.1,1.5,-1.6,0,432,48,116,13,46,35,70,4,8,26,54,80,48,33,7,20,54,113
"Kevin Porter Jr.",2020,19,"SF","CLE",50,0.442,0.335,0.506,0.505,0.723,1629645,23.2,3.7,8.4,1.1,3.2,2.7,5.3,1.5,2,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10,1162,10.8,0.535,0.375,0.24,0.021,0.135,0.077,0.139,0.019,0.01,0.167,0.205,-0.3,0.6,0.3,0.012,-3.2,-0.6,-3.8,-0.5,1162,186,421,53,158,133,263,73,101,22,140,162,109,46,14,93,135,498
"Michael Porter Jr.",2020,21,"SF","DEN",55,0.509,0.422,0.564,0.59,0.833,1629008,16.4,3.5,7,1.1,2.7,2.4,4.3,1.1,1.3,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,9.3,903,19.8,0.617,0.384,0.188,0.082,0.239,0.161,0.079,0.015,0.026,0.106,0.223,1.8,1.1,2.9,0.154,2.4,-0.8,1.5,0.8,903,195,383,62,147,133,236,60,72,66,193,259,46,27,25,49,100,512
"Otto Porter Jr.",2020,26,"SF","CHI",14,0.443,0.387,0.487,0.529,0.704,203490,23.6,4.4,10,1.7,4.4,2.7,5.6,1.4,1.9,0.9,2.5,3.4,1.8,1.1,0.4,0.8,2.2,11.9,331,15.8,0.55,0.443,0.193,0.041,0.123,0.08,0.119,0.022,0.017,0.068,0.21,0.4,0.4,0.8,0.112,0.8,0.2,1,0.3,331,62,140,24,62,38,78,19,27,13,35,48,25,15,6,11,31,167
"Josh Reaves",2020,22,"SF","DAL",4,0.333,0,0.429,0.333,0.01,1629729,7,0.8,2.3,0,0.5,0.8,1.8,0.5,0.5,0.3,0.5,0.8,0.8,0,0,0,1.3,2,28,5.8,0.405,0.222,0.222,0.038,0.074,0.056,0.142,0,0,0,0.151,0,0,0,0.031,-5.3,-4,-9.4,-0.1,28,3,9,0,2,3,7,2,2,1,2,3,3,0,0,0,5,8
"Cam Reddish",2020,20,"SF","ATL",58,0.384,0.332,0.428,0.459,0.802,1629629,26.7,3.7,9.6,1.4,4.3,2.2,5.2,1.7,2.2,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,10.5,1551,9,0.5,0.451,0.227,0.024,0.127,0.075,0.08,0.019,0.015,0.136,0.189,-1.2,0.8,-0.4,-0.011,-3.3,-1,-4.2,-0.9,1551,213,554,83,250,130,304,101,126,35,181,216,87,62,28,96,132,610
"Andre Roberson",2020,28,"SF","OKC",7,0.276,0.214,0.333,0.328,0.5,203460,12.4,1.1,4.1,0.4,2,0.7,2.1,0.1,0.3,1,2.9,3.9,0.6,0.1,0.4,0.3,1.9,2.9,87,5.4,0.335,0.483,0.069,0.092,0.247,0.171,0.063,0.6,0.03,0.063,0.161,-0.1,0.1,0,-0.017,-5.2,-0.2,-5.4,-0.1,87,8,29,3,14,5,15,1,2,7,20,27,4,1,3,2,13,20
